帧号,车辆ID,速度(m/s),距离(m),角度(deg)
221,251,14.874817861067479,168.69240717386728,-2.9732407994854038
221,252,14.079656145300662,124.40596902352291,-4.033185408573801
221,253,-12.101014361852283,67.76332367991465,1.4798383175528866
221,254,-11.267960725013324,76.48826719561073,6.568824823826581
221,255,-14.127947548825812,44.80502888577576,6.729053999898159
222,249,13.834393602530925,192.3462741451209,-0.521294202085001
222,250,12.884345292284047,179.34249672892682,-1.677493211849224
222,251,14.901151632490565,170.18250404477487,-2.9471843858246833
222,252,14.1636126726969,125.82227386670289,-3.987712425542356
222,253,-12.163396668144044,66.54688606609102,1.5068950671161476
222,254,-11.23882671898643,75.36421285992483,6.667239901932995
222,255,-14.073154529121643,43.39693804979316,6.948449636911576
223,249,13.826951081955741,193.72896406654638,-0.5175734991960901
223,250,12.815034258249273,180.62399821739297,-1.665588271263761
223,251,14.818099447840313,171.66429076581923,-2.921722453754431
223,252,14.135581955718566,127.23578101677053,-3.9433410457954006
223,253,-12.110335291429218,65.33574980727727,1.5348351758142464
223,254,-11.326409862799023,74.23139040184556,6.769459063721111
223,255,-14.126668469851456,41.98341681769496,7.183607087364847
224,249,13.908809769376731,195.1198464099779,-0.513883955422443
224,250,12.893689377408368,181.91335293680183,-1.6537797218549748
224,251,14.786904594804883,173.14295867218956,-2.896749114195463
224,252,14.107733804187212,128.64649363732659,-3.9000318476952294
224,253,-12.107812145143514,64.12485034915957,1.5638253167224894
224,254,-11.259469603629636,73.10526926187747,6.8742358796944805
224,255,-14.12371152462888,40.57008994388583,7.435250087776089
225,249,13.914709180318422,196.51130322673166,-0.5102451504689575
225,250,12.89507943325539,183.20285482097947,-1.6421361355638542
225,251,14.794491587865803,174.62238240067998,-2.8721868097631478
225,252,14.133052487368662,130.05975308746622,-3.857588692063579
225,253,-12.1095259315113,62.913791598249624,1.5939358599110487
225,254,-11.293231217859928,71.97574922066859,6.982646754992184
225,255,-14.090362721373323,39.15999915417368,7.704578579008843
226,249,13.903903377526824,197.9016948124821,-0.506660243717511
226,250,12.884573723123957,184.49130681031355,-1.6306646626141734
226,251,14.879865506118959,176.11034389649728,-2.8478995284400783
226,252,14.149185780620842,131.47462112545662,-3.816013309258507
226,253,-12.125184492186413,61.701143611988776,1.6252707200535828
226,254,-11.298832764311438,70.84565540318846,7.094598578766779
226,255,-14.041557978340094,37.75466134186405,7.993206051405979
227,249,13.896438368905093,199.2913335871748,-0.5031272607786598
227,250,12.922983348331435,185.7835944414561,-1.6193189299421165
227,251,14.867963856129867,177.59711743575474,-2.8240386212245467
227,252,14.070900864745452,132.8816569275973,-3.775548022889128
227,253,-12.074093715617295,60.493614603892944,1.657722144762103
227,254,-11.288846789136382,69.71656420086882,7.210104227917294
227,255,-14.062158915492777,36.3471232172056,8.304886467952008
228,250,12.868416208181143,187.0704257295766,-1.6081769253323686
228,251,14.881890422109596,179.08527597323763,-2.8005527074747567
228,252,14.118314542391724,134.293442926176,-3.7358001952876374
228,253,-12.038021392556152,59.289683941367514,1.6913933765259783
228,254,-11.271332909876426,68.58920294021719,7.329257865126983
228,255,-13.986135401660334,34.947033617260956,8.64010163332933
229,250,12.868694464827046,188.3572883709121,-1.5971869557194072
229,251,14.84555278310982,180.5698146711761,-2.777510084286385
229,252,14.102346126320004,135.70363361497581,-3.6969246520999737
229,253,-12.060128998386055,58.08352496023947,1.7265272761536423
229,254,-11.284162540387662,67.46054785241982,7.452571122542548
229,255,-13.925156701021857,33.55285663842492,9.002034627488408
230,250,12.850318299994447,189.64231448895976,-1.586361558640961
230,251,14.826409581114945,182.05243823200166,-2.754872698428241
230,252,14.049824903172164,137.10857086270477,-3.658990799917026
230,253,-12.083643535590378,56.875007219650804,1.7632251336797493
230,254,-11.238087703496639,66.33649868264729,7.579587923856887
230,255,-13.877601418734963,32.16321919142824,9.394422882929915
231,250,12.896352328622115,190.9319372913242,-1.5756439924748904
231,251,14.788096055705651,183.5312260762972,-2.7326586223577274
231,252,14.053588830082203,138.51389151775632,-3.6218179899198724
231,253,-12.069065918262197,55.66793681380513,1.8014703276405273
231,254,-11.279494200669735,65.20829822222998,7.711516765771734
231,255,-13.862830376779167,30.774778775508885,9.822371219789318
232,250,12.920108022648726,192.22394600870987,-1.5650508588449124
232,251,14.815587268137232,185.01275785348355,-2.7107598284379857
232,252,14.161044230781382,139.92994673413224,-3.58511796462498
232,253,-12.068235222162155,54.4609315527004,1.841409508215938
232,254,-11.222191125025898,64.08580315310478,7.847431366313841
232,255,-13.807903443833913,29.39153385868125,10.289555889025868
233,250,12.915522992950383,193.51548944750272,-1.5546029664277086
233,251,14.80873102560692,186.49362039146408,-2.6892190118427286
233,252,14.052579691321295,141.33516372281483,-3.5494272305489027
233,253,-12.068955987349026,53.253855291668685,1.8831626081567854
233,254,-11.296111163417388,62.95589146312704,7.989186155069201
233,255,-13.797948655790227,28.008888296746935,10.80345218686185
234,250,12.894878085119617,194.80496646323246,-1.5443100461265624
234,251,14.818810916724376,187.97547326720817,-2.668003897240679
234,252,14.083582037738026,142.7434879979673,-3.5143639550512744
234,253,-12.065410986375115,52.047117676475885,1.926840925330712
234,254,-11.240982609453514,61.831488043080974,8.13544453373386
234,255,-13.746995916691569,26.6308667527953,11.369743719009485
235,250,12.911892104754772,196.09615012534502,-1.5341391878919381
235,251,14.798954076436655,189.4553524791517,-2.6471486071703527
235,252,14.081582034926658,144.15160794845278,-3.479992015197034
235,253,-12.046206800240629,50.842275415577916,1.9725203591033655
235,254,-11.16360022799167,60.71481111686477,8.286115220773233
235,255,-13.639952586735106,25.263006011644777,11.994263063098117
236,250,12.825528837083832,197.37869556838768,-1.5241681573480952
236,251,14.86910363067682,190.94224578827692,-2.6265203914814736
236,252,14.120044835938453,145.56357313592767,-3.446195161965501
236,253,-12.051449111271042,49.63689875461787,2.0204404423443316
236,254,-11.185839134436272,59.59589804262567,8.442812190826672
236,255,-13.496258126197214,23.90886692461168,12.68458911136959
237,250,12.869032247395536,198.6655922598047,-1.5142927418156056
237,251,14.85014813209192,192.42724004025592,-2.606237034011305
237,252,14.103385276897873,146.97388032201349,-3.4130873823589143
237,253,-11.995745107923044,48.437081616894204,2.0705095628432293
237,254,-11.152896686515506,58.48025520868813,8.605088191379211
237,255,-13.491495677478897,22.5542823285803,13.460311982051081
238,250,12.88155825495811,199.95373737782327,-1.5045350911088995
238,251,14.832749249700733,193.91050948834413,-2.586287678894847
238,252,14.121795575325871,148.3860238950531,-3.380568166437109
238,253,-12.078422268032375,47.22897660624195,2.123496622327273
238,254,-11.170174926138078,57.36285851596918,8.774020253622812
238,255,-13.319101824487305,21.21589954197394,14.327017719891028
239,251,14.84392373816075,195.39487954556878,-2.566627041828741
239,252,14.099537859094307,149.79594585262896,-3.3487128462959674
239,253,-12.067585023954098,46.02192330308504,2.1792177721365755
239,254,-11.15359653213182,56.24708856437385,8.949485084410785
239,255,-13.166670258069828,19.89141616904828,15.30355771317817
240,251,14.903244216904795,196.88518713919282,-2.5471862935487866
240,252,14.061011932710096,151.20201527190926,-3.317537226077279
240,253,-12.091962872377753,44.81241281352824,2.238065540439037
240,254,-11.138449389960416,56.24708856437385,8.949485084410785
240,255,-13.025747976450324,18.579217400797916,16.41387717281961
241,251,14.791312778280517,198.36429795618736,-2.528180720779673
241,252,14.164533952792565,152.6184317705504,-3.2867139519898942
241,253,-12.011271367793551,43.61094968256991,2.299755983335866
241,254,-11.232861224861695,54.00992577118494,9.32342391884038
241,255,-12.766749342804314,17.290687638743837,17.6758595634937
242,251,14.842862413274633,199.84857537691198,-2.509391836505032
242,252,14.129465546045198,154.0313500357404,-3.2565325082722407
242,253,-11.978346742309153,42.41274643440925,2.36476283862618
242,254,-11.203928567779979,52.8890370818734,9.522837326860925
242,255,-12.409729812561636,16.035091121759994,19.111462218134605
243,252,14.163576635545763,155.4476715853263,-3.226829893328554
243,253,-11.998846586320894,41.212459241367654,2.433675944231912
243,254,-11.112482514620469,51.777287259504405,9.729276123336525
243,255,-12.054645030686281,14.81112914520409,20.760547780626112
244,252,14.096128777660066,156.8572484769147,-3.1978021300322546
244,253,-12.063716538326688,40.005655297261384,2.507136012143696
244,254,-11.170173713630893,50.65971788412078,9.946064880457191
244,255,-11.683232575381883,13.61876418332755,22.67463121188295
245,252,14.169705080777732,158.274191336704,-3.169144581163943
245,253,-11.984181338895546,38.806749897503096,2.5846438899089144
245,254,-11.178990578535537,49.541221994964616,10.172980408774276
245,255,-11.085084189551491,12.479104022025956,24.87899648965628
246,252,14.148934384495675,159.68906756180084,-3.141037053379267
246,253,-12.05227342553113,37.60099171353433,2.6675851647136355
246,254,-11.178304485929921,48.422746337874216,10.410547184801354
246,255,-10.31210680233663,11.40713644110493,27.402479503896192
247,252,14.07223702398935,161.09626473741596,-3.1135725197705
247,253,-11.959645758282551,36.40444968692515,2.755329967887145
247,254,-11.06120183720983,47.31596874853705,10.656876181469599
247,255,-9.285209480330357,10.425250829054766,30.23746687306848
248,252,14.081170630657951,162.50435290901706,-3.0865674016962465
248,253,-12.015602672455827,35.202243428457905,2.849504744033087
248,254,-11.094445461201689,46.20579357550188,10.916031612834976
248,255,-7.9462081263760345,9.56130190675611,33.304496099587006
249,252,14.096850454426834,163.9140083815093,-3.059997639796009
249,253,-11.923654227259046,34.00918427202477,2.949553688046256
249,254,-11.034589889676848,45.101565910959685,11.186695890507128
249,255,-7.922393272768494,9.56130190675611,33.304496099587006
250,252,14.10761001519332,165.32475032139007,-3.0338616649826458
250,253,-11.979915359022984,32.8103979346191,3.057421481988965
250,254,-11.031869795888435,45.101565910959685,11.186695890507128
250,255,-4.14915082044637,8.328099406419545,39.07933983942383
251,252,14.102289182529013,166.73494816129949,-3.0081784023424256
251,253,-11.877598529028118,31.621756713781092,3.1724634177233195
251,254,-11.059967317579755,42.892287602260424,11.770929875164942
251,255,-1.736768084180124,8.031609451232542,40.81867028501743
252,252,14.147578466191158,168.14968686801873,-2.9828459032752623
252,253,-11.898861873962442,30.4308847620146,3.2967481270838466
252,254,-11.08890147327993,41.78240696606372,12.088264433205266
253,252,14.182439636429297,169.56790727109882,-2.9578759015323732
253,253,-11.745833766147172,29.25520859791638,3.429389582597823
253,254,-10.990611492708007,40.68228966073244,12.420297403807146
254,252,14.132166437646632,170.98110291146926,-2.9334069478264526
254,253,-11.494533193403878,28.104585713157363,3.569969752952
254,254,-10.964365738058344,39.58470818661424,12.770415574295498
255,252,14.16344687110791,172.397427751323,-2.9092868300373422
255,253,-11.131138943360126,26.99022999238283,3.717567491169771
255,254,-10.937334965134454,38.48972830104903,13.140127296693539
256,252,14.10503393110518,173.80791030676386,-2.8856573780110857
256,253,-10.789698048578137,25.90992743487082,3.8728015005713234
256,254,-10.943940467609213,37.393988343988724,13.532378944718156
257,252,14.115144768215947,175.21939521585762,-2.862392444485581
257,253,-10.359922790677901,24.87253132459457,4.03459239199417
257,254,-10.937658119468594,36.29871259394057,13.94883817437703
258,252,14.192310101366065,176.6386137448823,-2.8393753781610185
258,253,-10.089454217577709,23.862076935103,4.205740929371426
258,254,-10.838623628550469,35.21324744130206,14.387941213592866
259,252,14.119485511018818,176.6386137448823,-2.8393753781610185
259,253,-9.69785592086532,22.890705905840136,4.384554311457015
259,254,-10.838084615124092,34.12764271204926,14.855988567957771
260,252,14.123544505984919,178.05057759078082,-2.816840537045797
260,253,-9.41768148361401,22.890705905840136,4.384554311457015
260,254,-10.830402365816166,33.04263511950876,15.35562694179855
261,252,14.098587072828993,180.8727961522748,-2.7728538159205462
261,253,-9.090464013520785,21.039698669725095,4.7711514359121105
261,254,-10.796268793485428,33.04263511950876,15.35562694179855
262,252,14.191544743605736,182.29192972431792,-2.751250615607758
262,253,-8.7394817488774,20.163821659298765,4.978913200536308
262,254,-10.741603178013229,30.888530816087773,16.455864072029296
263,252,14.177212350866496,183.70963083420392,-2.730002862017738
263,253,-8.371915040938585,19.32459189211452,5.195719964733711
263,254,-10.612143742103072,29.82468039915978,17.060491340845584
264,252,14.096115611994648,185.11922614101402,-2.709199616077764
264,253,-8.044740207886747,18.517971958343573,5.422702982443753
264,254,-10.685425300486092,29.82468039915978,17.060491340845584
265,252,14.074604437980582,186.52667073118724,-2.688742163637045
265,253,-7.689746641637694,17.746743085730124,5.659113163657714
265,254,-10.572811315733347,27.698374769718807,18.415336367249203
266,252,14.100384329080132,187.93668633091224,-2.668554926331126
266,253,-7.3851513606205215,17.005816572857224,5.9065337242861204
266,254,-10.472889304395519,26.647358566952875,19.169431313203248
267,252,14.15260212337254,189.3519232102149,-2.6485955836642896
267,253,-7.044209832967119,16.29888075121121,6.163691386143119
267,254,-10.415475975580456,25.601594107458965,19.985089745997627
268,252,14.105923951846233,190.762508589327,-2.6289968469065483
268,253,-6.731053782327192,15.623126010768345,6.431394287732734
268,254,-10.305353658720147,24.56630819804187,20.865712169080908
269,252,14.192377402517582,192.18172678479513,-2.609568819396319
269,253,-6.446810677287951,14.975643707525984,6.710711693195764
269,254,-10.122712814701105,23.54871484531288,21.8124864243676
270,252,14.118658818928907,193.5935800125417,-2.590524541139476
270,253,-6.170979787642688,14.355574143650923,7.001992910903467
270,254,-10.020215187165146,22.540634278746904,22.84178804834569
271,252,14.194116544528905,195.01297570163453,-2.571656773020679
271,253,-5.843122184414125,13.768595699751616,7.3230468247623985
271,254,-10.066579182412017,22.540634278746904,22.84178804834569
272,252,14.18015761026813,196.4309774476136,-2.5530800796268576
272,253,-5.464200789773992,13.219872485751907,7.675351264871674
272,254,-9.804067614550268,20.552161307026797,25.197890476599298
273,252,14.180961265660772,197.8490548555544,-2.5347689607909603
273,253,-5.187057901771422,12.699046690072306,8.06862611741869
273,254,-9.56339205421406,19.58657341738857,26.53437135356448
274,252,14.09457170303625,197.8490548555544,-2.5347689607909603
274,253,-4.949070451387182,12.202074714668973,8.510324611347558
274,254,-9.538516001683593,19.58657341738857,26.53437135356448
275,253,-4.541289331204418,11.746195839006507,8.991173331414457
275,254,-9.119277107417911,17.718452813835846,29.592987431465552
276,253,-4.28939126002571,11.315532309841277,9.526209496041153
276,254,-8.827728695752752,16.82115669806222,31.344209495519294
277,253,-3.9978239853781563,10.914065526120488,10.114760368382576
277,254,-8.521350512727876,15.951891711549846,33.26583156604373
278,253,-3.7288239021706846,10.539491744927231,10.76157906345148
278,254,-8.11953082151889,15.119872735278534,35.35976183450895
279,253,-3.397632594346233,10.19822965681331,11.45976216878084
279,254,-7.7010913198138375,14.325922651975763,37.64598891069574
280,253,-3.155395179511373,9.881136774308592,12.221443760264005
280,254,-7.1025504610961185,13.588152932136609,40.086493674114955
281,253,-2.918073229500018,9.587317041828374,13.017948710999619
281,254,-6.497908042077716,12.905937480767472,42.68619039117964
282,253,-2.629059764325005,9.322366921102592,13.833137907754654
282,254,-5.742427065648364,12.294373044260734,45.37402914442512
283,253,-2.3717316285879897,9.083196140015204,14.664131193657196
283,254,-4.934451774278807,11.757439737912602,48.09125787659644
284,253,-2.2182431853794293,8.859011589904707,15.528016192056219
284,254,-3.954464703395028,11.313373249179154,50.66208989972306
285,253,-1.977173453242613,8.659321662016428,16.39643487939622
285,254,-2.902502050788343,10.968957242439526,52.91157045866057
286,253,-1.7586614587028386,8.481912106438326,17.26544386179425
286,254,-1.748538384185881,10.735684724275277,54.59120225708156
287,253,-1.5401221001378007,8.32705724302651,18.12454541182014
287,254,-0.533745114980262,10.621066429609257,55.47049573428846
288,253,-1.407797266724119,8.185574009723798,18.994747962106032
289,253,-1.1987650656543631,8.06611264110452,19.837709479340294
290,253,-1.0579957447261847,7.961381716151979,20.67110633899014
291,253,-0.9703640953759791,7.86552677844644,21.51305969385501
292,253,-0.8406955039071302,7.783535997959199,22.336351998298277
293,253,-0.7217073430254596,7.714445407345204,23.137525835408947
294,253,-0.6273844742908521,7.655553005460401,23.923259799006402
295,253,-0.5115251059941277,7.6097941817152055,24.669913751088345
296,253,-0.4452649101397376,7.571335033893818,25.40479691641943
297,253,-0.37901682627981476,7.540396034837706,26.122162625136525
298,253,-0.3062191343439152,7.518126046827519,26.80801152910276
299,253,-0.3236874341157409,7.492201728797004,27.553560905132475

