帧号,车辆ID,速度(m/s),距离(m),角度(deg)
144,273,13.606380863487413,59.02734653553864,1.7160826991001223
144,274,7.463727350601647,28.51553922104773,24.473889133265253
144,275,-11.928868912086807,164.3116564389873,-5.539626918884658
144,276,-13.985083781876948,158.67231807833397,-3.9118416622439334
144,277,-11.093071229840438,167.96224017115438,-3.320842474044491
145,270,13.110920613691693,90.26458298507778,0.2347512024883974
145,271,14.061492011848738,96.98808313899787,-5.0923356013200936
145,272,12.252822680749558,84.24764242061919,-1.0895300215411643
145,273,13.658311125992332,60.39013699511603,1.3110089872345658
145,274,7.896167027941997,29.281276681827222,23.016224950809764
145,275,-11.866813141296673,163.12480071387105,-5.469496602192794
145,276,-13.988844470738364,157.27310935840603,-3.811054633649055
145,277,-11.106721281327637,166.8513647043181,-3.2413956975277824
146,270,13.157082913183949,91.57919316207582,0.0064194526572520505
146,271,14.160137287147124,98.40343019333098,-5.239969925484129
146,272,12.261991470602272,85.47287484504143,-1.2979262245412173
146,273,13.62469229745654,61.74980356021218,0.9262897516772128
146,274,8.400412409567124,30.099020927682382,21.603091756643614
146,275,-11.976269607072192,161.92699130347052,-5.397651826001641
146,276,-14.047038929950137,155.86806845252605,-3.7079742454244844
146,277,-11.142693479775488,166.8513647043181,-3.2413956975277824
147,270,13.104698812575961,92.88860808681697,-0.21422154507346858
147,271,14.079913695284453,99.81078383213699,-5.382450978621843
147,272,12.27127395425998,86.69906983895046,-1.500262324694434
147,273,13.74453001137554,63.12161784042641,0.5563839740418832
147,274,8.812933784084635,30.95982472787668,20.248170980695658
147,275,-11.859792016360784,160.74083382839135,-5.325425253580535
147,276,-14.002391491101763,154.46748169517068,-3.6032996872870275
147,277,-11.086275655146855,164.6284629876454,-3.0791047565714726
148,270,13.155959024978802,94.20320073769086,-0.4292246273663882
148,271,14.117303663700808,101.22191696158718,-5.521179130801341
148,272,12.225629643061854,87.92076471633099,-1.6959396927853272
148,273,13.839147848983616,64.50302807050709,0.20111178445543876
148,274,9.159019327902179,31.857057087063442,18.957421552897735
148,275,-11.931666832168208,159.54747407018453,-5.251649858800141
148,276,-13.93611039208891,153.07352277034872,-3.49716198188942
148,277,-11.117634414654306,163.51648508792383,-2.996215106424445
149,270,13.23452995315619,95.52568482755566,-0.6392266478998889
149,271,14.107342451299065,102.6320622685441,-5.655851421278969
149,272,12.312193108909378,89.15111935962132,-1.8872980274284368
149,273,13.821650183443529,65.88287245059044,-0.13769546556465098
149,274,9.567821450448845,32.79650713904126,17.71874055904217
149,275,-11.956158572837321,158.35166328632678,-5.176579898755615
149,276,-13.953715032925937,151.6777862187689,-3.3888752253191137
149,277,-11.01975598035242,162.41428739832799,-2.9129001129315055
150,270,13.17494167165873,96.84225114801453,-0.842293499148001
150,271,14.224249817555027,104.05391945293437,-5.787805889399509
150,272,12.29165862107201,90.37947896890617,-2.0728810512006315
150,273,13.919467010786459,67.27262867138504,-0.46380627724937196
150,274,9.833987871664897,33.764189223922,16.546211329333985
150,275,-11.84643210197022,157.166831335853,-5.101044216627335
150,276,-13.973632401671505,150.28005093752802,-3.2783556592508405
150,277,-11.019241478722426,161.31213595772113,-2.828414847243389
151,270,13.223901918720571,98.16375517978288,-1.0403645175180285
151,271,14.216330901881994,105.47501507054216,-5.916002360545072
151,272,12.32020159616997,91.610725026761,-2.2536545884168344
151,273,13.917387631227657,68.66230546650371,-0.7757189238460558
151,274,10.171162827672926,34.766784332245905,15.42693406999147
151,275,-11.835618334696491,155.9830709825519,-5.024401747672391
151,276,-13.910309213501552,148.8886372037229,-3.166210484695026
151,277,-11.04101464085486,160.2078102725758,-2.742560415385155
152,270,13.25670076094782,99.48857422669292,-1.2333875182913825
152,271,14.216386024569228,106.89613257631058,-6.04066753924645
152,272,12.321533475590643,92.84212440288279,-2.4294192483317887
152,273,13.92111215179772,70.0524966832026,-1.074478370296032
152,274,10.370639654967245,35.79072759463141,14.371149771709758
152,275,-11.855878595595968,154.79727885127653,-4.94642224895423
152,276,-13.93334339455013,147.49491453830157,-3.0516906066677976
152,277,-11.065443706723403,159.10103415081997,-2.655281617963116
153,270,13.23895347806803,100.81163968176027,-1.4208456621324925
153,271,14.239002428245332,108.31953269779345,-6.162136287340405
153,272,12.338708725980204,94.07527855672646,-2.6006015799023654
153,273,14.011796651961014,71.4518525683802,-1.3626546202283811
153,274,10.65891414830043,36.84448417856107,13.365272669851542
153,275,-11.91411998289753,153.60565499964068,-4.866814744603099
153,276,-13.972162039391247,146.09728864127305,-2.9345848474632383
153,277,-11.094978204813636,157.99129542524855,-2.5665018682453
154,270,13.34046625766571,102.1448996649546,-1.6046024908299101
154,271,14.211953632099627,109.74025230388544,-6.280123483360684
154,272,12.377081368771785,95.3122846396285,-2.7676591564158017
154,273,14.05803420518356,72.85593787935524,-1.6399345776717105
154,274,10.899546685052268,37.92328654956172,12.410079995137215
154,275,-11.942930115242351,152.41113884412758,-4.785731628239212
154,276,-13.936941143289863,144.7031800040501,-2.815445965883532
154,277,-11.121267742343374,156.87891940071128,-2.4762094407906288
155,270,13.26542579938101,103.47067828409412,-1.7824146497414777
155,271,14.213438777491671,111.16113515502371,-6.395003508131875
155,272,12.383079885845646,96.5499280109692,-2.93032179280219
155,273,14.078726417241592,74.262192614188,-1.9064534719081256
155,274,11.108396256948794,39.02388431150873,11.504369617805514
155,275,-11.852453495159589,151.22567793732034,-4.7039628394820605
155,276,-13.87829609202097,143.31491889292047,-2.6944263014309677
155,277,-11.099222332957641,155.7687427402713,-2.3847671961180326
156,270,13.330980012686332,104.80304792092892,-1.9563730714796286
156,271,14.229458030573507,112.5836321792916,-6.507010746561201
156,272,12.444986694621491,97.7937778059285,-3.089465248134449
156,273,14.080635655685857,75.66872901376452,-2.162495552002957
156,274,11.268967893541301,40.14143248635498,10.647863973598138
156,275,-11.869438201108606,150.0385060498476,-4.620745952225293
156,276,-13.980656535242789,141.9164119993464,-2.5700378205725793
156,277,-11.03306030964319,154.66518709298006,-2.2925256371404825
157,270,13.336085983475416,106.13595023673201,-2.125837266531536
157,271,14.220344340130897,114.00524872460727,-6.616062973198346
157,272,12.385229598042624,99.03169241928987,-3.2437053106614724
157,273,14.095642322075395,77.07684604875175,-2.408896101283284
157,274,11.45712981107936,41.27853189447304,9.834650971781242
157,275,-11.822466221386476,148.85603431335826,-4.536502723473085
157,276,-13.889558058381754,140.52699191392782,-2.4439206462815757
157,277,-11.002368745397156,153.56469337565446,-2.199174878352469
158,270,13.357726312582598,107.47103644994398,-2.2911826890259874
158,271,14.240077243714827,115.4288453666695,-6.7224870875707445
158,272,12.426879831812947,100.27377875148086,-3.3944724380849487
158,273,14.181415985553215,78.49361539092588,-2.6473626350471435
158,274,11.601068426708583,42.43072672637713,9.064350789138729
158,275,-11.844473045177319,147.67135193716695,-4.450711315591521
158,276,-13.95081027467032,139.1314419253262,-2.314621721925737
158,277,-11.026231158119137,152.46180386033245,-2.1042222328669205
159,270,13.337886999874948,108.80417903968527,-2.4520668988071685
159,271,14.229480469818439,116.85139493404478,-6.82615921158513
159,272,12.422408100030163,101.51545272742622,-3.5413460594462087
159,273,14.208953616353957,79.91320564118706,-2.87733790424094
159,274,11.712262946749114,43.59471322631903,8.335522198350626
159,275,-11.86906540204464,146.48419428289358,-4.363309253391666
159,276,-13.946834200016577,137.73626963716313,-2.1826442988080874
159,277,-10.988472471579659,151.36268321977713,-2.008169307520865
160,270,13.40446741703297,110.14399018069011,-2.60966929534177
160,271,14.290493537203083,118.280059874959,-6.927687686694806
160,272,12.439457867629512,102.75884794886223,-3.6847190789541884
160,273,14.230779030441404,81.33503842312146,-3.0991822411987506
160,274,11.862541576226857,44.774267075164325,7.642600902797525
160,275,-11.80706441762888,145.30324704474742,-4.274906769937489
160,276,-13.844827187032873,136.35128665043584,-2.0488612801157258
160,277,-10.989497104131555,150.2634575168818,-1.9106520117508465
161,270,13.334910171857727,111.47687714500924,-2.762545523929372
161,271,14.263418647895811,119.70603454915944,-7.026533098928933
161,272,12.497192383095102,104.00802490742961,-3.825166640999791
161,273,14.22934720214389,82.75680635063294,-3.3129819855206852
161,274,12.04109528757387,45.97212847658299,6.981485598786591
161,275,-11.89112020912091,144.11387719771864,-4.184366811697452
161,276,-13.878319789500019,134.9629472813741,-1.9118951272403855
161,277,-10.974026442653777,149.16576949248648,-1.811785364158941
162,270,13.429115751571297,112.8191973794089,-2.9127078480581425
162,271,14.301157052935292,121.13579763227659,-7.1232330806956785
162,272,12.445672084967581,105.25207929787658,-3.961592989911395
162,273,14.234372359157897,84.17913430095116,-3.519259547670741
162,274,12.194484311676696,47.18578167230758,6.351340129785222
162,275,-11.861168381744445,142.92749947387546,-4.092509146548936
162,276,-13.905694338510024,133.57184100078126,-1.7716912376323068
162,277,-10.973761885863057,148.06810432236134,-1.7114015231435438
163,270,13.375849415462417,114.15622113357234,-3.058630405767065
163,271,14.319605789649628,122.56741365176237,-7.217729811451952
163,272,12.458084397120393,106.49738964940934,-4.094840177981432
163,273,14.206302564619731,85.59872420251793,-3.7179546657875777
163,274,12.251689317338228,48.40561598049642,5.75460261317765
163,275,-11.883708646727209,141.73885610245122,-3.998887745818186
163,276,-13.815604805580952,132.18973542234076,-1.629358437700411
163,277,-11.02559371401792,146.96525278022617,-1.608977398330838
164,270,13.47474735323715,115.50314408405197,-3.2020870943792525
164,271,14.268372432308118,123.99391645822921,-7.309654215427532
164,272,12.475813173042724,107.74449601867167,-4.2250743851501165
164,273,14.245426889072998,87.02226253926214,-3.910368002652287
164,274,12.366963588654224,49.637364486962774,5.186012591797456
164,275,-11.776575999708667,140.5609300298448,-3.9045009623684184
164,276,-13.852241806434126,130.8039484403373,-1.483506758692096
164,277,-11.01761820526301,145.86318265802333,-1.5050206394088694
165,270,13.445409100789599,116.84716180804143,-3.3418144276704655
165,271,14.3302887401911,125.42662278988503,-7.3998122911122755
165,272,12.543674581968821,108.99839814612886,-4.352900652703173
165,273,14.261302267522758,88.44744185606409,-4.096497024677641
165,274,12.406786601213366,50.87347957120618,4.646797383102535
165,275,-11.866606362562893,139.3739807244185,-3.80772758587344
165,276,-13.878142228905407,129.41554055105317,-1.3341199236017844
165,277,-10.979388186628386,144.76493162298442,-1.3997896270869628
166,270,13.49905684040515,118.19654848325062,-3.4787859477771885
166,271,14.293857545923057,126.85570017108947,-7.487654894347981
166,272,12.43775674713228,110.24172834759165,-4.476671959037087
166,273,14.265219131423931,89.87306504827221,-4.2764979779474475
166,274,12.521728842177717,52.12139972522448,4.131674456938344
166,275,-11.862929538670368,138.18740243230792,-3.70927078367361
166,276,-13.796266527710674,128.0353124091515,-1.1822691588695597
166,277,-10.995288518812318,143.6650883578491,-1.2927314169209074
167,270,13.42105073230542,119.53816704141701,-3.611792988946312
167,271,14.296504349576423,128.2850551283964,-7.573501426036508
167,272,12.5248495878141,111.49377863102947,-4.598420520398598
167,273,14.319890872517844,91.3041893831545,-4.451278184287285
167,274,12.594760899564184,53.37691484241245,3.6406597174436786
167,275,-11.786140895750684,137.00849193945712,-3.609707671285525
167,276,-13.796690853522941,126.65502470413784,-1.0269623946065691
167,277,-11.029210482338252,142.56183013728295,-1.1836161887400123
168,270,13.487328592992107,120.88641733263186,-3.742378368812592
168,271,14.296443516273401,129.714408480445,-7.657403142760184
168,272,12.501419730904768,112.74350674343903,-4.717150569496638
168,273,14.329176832942046,92.73628179260264,-4.620532631889284
168,274,12.670440221874726,54.64027268811558,3.171974078828534
168,275,-11.793467206845271,135.8288418726434,-3.5082963879030955
168,276,-13.79917953631694,125.27445753345614,-0.8680533123221891
168,277,-11.025968728879986,141.4589033258174,-1.0727648273649972
169,270,13.465049200134118,122.23246298801189,-3.869777024237123
169,271,14.330426804382085,131.14717422081048,-7.739619281663444
169,272,12.549814845814051,113.99807994445061,-4.833630860169762
169,273,14.39859780214727,94.17535182388056,-4.785197589863463
169,274,12.699865809964884,55.906840012229424,2.7256931802367714
169,275,-11.78669800319337,135.8288418726434,-3.5082963879030955
169,276,-13.721847763641502,123.90161606171289,-0.7063674185762248
169,277,-10.938270972754427,141.4589033258174,-1.0727648273649972
170,270,13.45420492158319,123.57744125194783,-3.99420842423414
170,271,14.259463463982696,132.57285117311804,-7.819616933812286
170,272,12.55360079381152,115.25304647156244,-4.947523287315369
170,273,14.422433040741529,95.61682593244798,-4.944954328049342
170,274,12.834257336790486,57.18703508629408,2.2968036318768217
170,275,-11.822345308251226,133.46792755449457,-3.299772686778091
170,276,-13.707518742520604,122.53018206820055,-0.5410672149445837
170,277,-11.015081466045,139.26354702423328,-0.846678145666
171,270,13.447025073326591,124.92171554166858,-4.115808077320946
171,271,14.31352585462528,134.0039401041856,-7.898160633931018
171,272,12.547220905995847,116.50739194780066,-5.058824615079219
171,273,14.447891885301013,97.06089098833084,-5.100039599681755
171,274,12.927930995991872,58.47679529065866,1.885602480438284
171,275,-11.829597990415943,132.28462832066828,-3.192365265391844
171,276,-13.76467201868959,121.15300255401051,-0.3711356796302939
171,277,-10.99629092212675,138.1635587728945,-0.7305828063519231
172,270,13.475384036282227,126.2688347773224,-4.23498261926325
172,271,14.372512837987268,135.44093611218494,-7.975314461756785
172,272,12.600902474732827,117.76711323829583,-5.168137344627195
172,273,14.377029876578941,98.49791308184199,-5.249668124491598
172,274,12.952893956967824,59.7692585585291,1.493051074297449
172,275,-11.759562931088501,131.10834225996174,-3.083606890149677
172,276,-13.780424836594063,119.77421682518056,-0.19690757607353743
172,277,-10.95318161074656,137.06787591266172,-0.6130111118838373
173,270,13.472679338222926,127.61570212723257,-4.35153859989071
173,271,14.313472265861634,136.87203987688264,-8.05050002373529
173,272,12.524474983532382,119.01920994148469,-5.274420409084099
173,273,14.42749373956093,99.94000501979399,-5.395324155057939
173,274,12.97396023293881,61.06400678253746,1.1180015404949408
173,275,-11.735084767220915,129.93449049836502,-2.973042069677146
173,276,-13.732660139058241,118.40018627997661,-0.019049749136789237
173,277,-10.901690523776091,135.9773360401752,-0.494029061529963
174,270,13.573521465584482,128.9726599845199,-4.466428130370842
174,271,14.2826939611748,138.3000759865329,-8.123933687619015
174,272,12.573919232247727,120.27625385615853,-5.378825775250626
174,273,14.47717753843208,101.3870745591053,-5.537153361019073
174,274,13.022191857566307,62.36376193386588,0.7585508681447687
174,275,-11.803833875255595,128.75374846481918,-2.859722331617035
174,276,-13.73617648777636,117.02577754668697,0.16324043871377342
174,277,-10.873854473577719,134.88957382736538,-0.3733499401438202
175,270,13.5437183731401,130.32664389732955,-4.578607173087167
175,271,14.372889553653525,139.73713429425604,-8.19627786718638
175,272,12.506371636490744,121.52655629633705,-5.4804608032322495
175,273,14.41703474839625,102.82818467231927,-5.674277719933224
175,274,13.131382710624628,63.67454619127031,0.41217642799913684
175,275,-11.709044211318618,127.58247784708324,-2.7451646126760427
175,276,-13.63803635307199,115.6611633062299,0.3487329876600165
175,277,-10.888703732234159,133.8003080703823,-0.2504506180273032
176,270,13.563785260577724,131.68265442129916,-4.68857143509061
176,271,14.388149538545116,141.17571896870191,-8.267186961083025
176,272,12.619218103124986,122.78816121624496,-5.5808512205318985
176,273,14.46136580762893,104.27373361996304,-5.807872282480984
176,274,13.130113521354023,64.9853643842559,0.08091139836110325
176,275,-11.69934797082724,126.41216542631686,-2.628502684896545
176,276,-13.644610643137684,114.29585717726427,0.5389801393251757
176,277,-10.964806782802633,132.70342222965377,-0.12456091273370423
177,270,13.496921448207349,133.03198720745527,-4.795702125162225
177,271,14.291157796035272,142.60461862051878,-8.336167605129345
177,272,12.52269002450343,124.04011843765983,-5.67839321556705
177,273,14.505693714146998,105.72374335928538,-5.938072526427532
177,274,13.120697104857053,66.29539367521049,-0.23603263371671662
177,275,-11.804370842800772,125.23134171360999,-2.5085007034126496
177,276,-13.70390425947286,112.92458479513272,0.7349329251951287
177,277,-10.965775990594024,131.60642657790078,0.003536267223243373
178,270,13.550210740825309,134.38666504000622,-4.901029149625434
178,271,14.392738356558276,144.0436838350367,-8.404222220576436
178,272,12.532494929676654,125.2930637078028,-5.774001583368717
178,273,14.528541577041597,107.17606430616512,-6.064820177807454
178,274,13.223319177982459,67.61577406154372,-0.542106623930894
178,275,-11.764407315998286,124.05450166541694,-2.3865444978273973
178,276,-13.599349949644457,111.56374300550696,0.9344141626901723
178,277,-10.928790405362575,130.51311516466708,0.13344548391455358
179,270,13.584073552865467,135.74473361245646,-5.004448373231313
179,271,14.311583526375907,145.47464164854264,-8.470526378585928
179,272,12.638881959217363,126.55665149150296,-5.868447707975706
179,273,14.478748526000574,108.62342241155876,-6.187642261536451
179,274,13.221606927084306,68.9361165551535,-0.8355843382488388
179,275,-11.696881278616596,122.88440374438399,-2.2628818574015077
179,276,-13.553905759027948,110.20741285086669,1.1384067099248367
179,277,-10.854023148213797,129.4272854038374,0.26474078071777274
180,270,13.492264841999901,137.09363871864096,-5.105083542250427
180,271,14.333066665866108,146.90774765668266,-8.535604866813982
180,272,12.62686794301208,127.81904891465196,-5.960885500062408
180,273,14.488066912326705,110.07173905623064,-6.307199070769159
180,274,13.300511931255103,70.26443899746145,-1.1189139503168313
180,275,-11.722627421797727,121.71172283183367,-2.1364670936944643
180,276,-13.612188206177416,108.84521221904474,1.3486888397236634
180,277,-10.919468488403936,128.3348875324488,0.39918009245809055
181,270,13.617912995045865,138.45510899601885,-5.20461185744865
181,271,14.423340128011171,148.34988613915695,-8.599794612270623
181,272,12.642733498994108,129.08304280674656,-6.051576422349673
181,273,14.493445464912268,111.52060606617565,-6.423587238050822
181,274,13.340720018397999,71.59686957630305,-1.3918304614367096
181,275,-11.774816554782182,120.53379981459135,-2.0069120841400756
181,276,-13.571970990706278,107.48700246919967,1.5639693836267587
181,277,-10.859125364952996,127.248521853305,0.5352782180858072
182,270,13.63162573787624,139.81796154496976,-5.302246244564684
182,271,14.363748754210926,149.78607797549415,-8.662462935880027
182,272,12.642664361461613,130.34704231360047,-6.14045880859182
182,273,14.543500122260802,112.9745008345202,-6.537277040323129
182,274,13.319786213007921,72.92729777389276,-1.6537228007850835
182,275,-11.683282354253816,119.36502370252735,-1.8757331758491327
182,276,-13.574005615662594,106.12854845217939,1.785128520611638
182,277,-10.854018935857491,126.16264778422337,0.6737735804493921
183,270,13.625197097847622,141.18017921167575,-5.397900170489783
183,271,14.389802034521292,151.2248696724469,-8.724023948355118
183,272,12.671124643012373,131.61389195847423,-6.227780579671929
183,273,14.554842020400798,114.42954422769853,-6.648068264031017
183,274,13.430559247091152,74.26888731263247,-1.9076965894739926
183,275,-11.676174165642806,118.19694951569883,-1.741933878555511
183,276,-13.556929350469046,104.7717521009844,2.0120920882745734
183,277,-10.883579935517286,125.07381102941822,0.8151837345051007
184,270,13.589277931935401,142.53881259771367,-5.491432486366977
184,271,14.42157810335667,152.66685502076805,-8.784531189566367
184,272,12.588832625752694,132.87252212437906,-6.312841286025559
184,273,14.498028911626353,115.87893223354844,-6.7555725758536695
184,274,13.403547217263862,75.60785342005339,-2.151623431122543
184,275,-11.70758979597442,117.02571392776302,-1.6049776332931234
184,276,-13.562220191815133,103.41437599946009,2.245485803159606
184,277,-10.907690261362129,123.98254055833296,0.9595304995735014
185,270,13.595332409019893,143.8980703815142,-5.583193696138336
185,271,14.31853648539935,154.09853947051107,-8.843460988980333
185,272,12.68068938483997,134.1403352424237,-6.3968648764742095
185,273,14.56896944335318,117.33541959162712,-6.860842311937386
185,274,13.465275593543828,76.9530508133099,-2.387617073411964
185,275,-11.709753409311057,115.85424608593708,-1.4651054127353236
185,276,-13.522064031439733,102.0609781112301,2.484774564432007
185,277,-10.782972743464818,122.90374260494619,1.1048791664959767
186,270,13.644094862669204,145.26219892383003,-5.67351230349112
186,271,14.394618354210312,155.53782658563264,-8.90158617302802
186,272,12.685309125944631,135.40862881106472,-6.479303717748071
186,273,14.536755588425885,118.78870350834605,-6.963226547529166
186,274,13.425119609808547,78.2943319364217,-2.614372034461817
186,275,-11.659806493140957,114.68776228466514,-1.3228649415411162
186,276,-13.492424831978513,100.7104855074947,2.7303847461093724
186,277,-10.802492642090442,121.82296770849298,1.2532133389584323
187,270,13.558016915509914,146.61774129809524,-5.761554951600802
187,271,14.365851186535567,156.97424959193245,-8.958509901582332
187,272,12.653430944952365,136.6737377305004,-6.559970914150502
187,273,14.629951123752157,120.25131731922697,-7.063692136263594
187,274,13.462162337232654,79.63936456466864,-2.8336499900002816
187,275,-11.704199944007062,113.51681678021721,-1.1770093342637644
187,276,-13.47099856512319,99.36209513311839,2.982726852094058
187,277,-10.824906429074337,120.7399406926706,1.4046652686685681
188,270,13.565959272794778,147.97408200079911,-5.8479942022775795
188,271,14.365917463094144,158.4106849403356,-9.014379612091933
188,272,12.667567905013357,137.94025913848188,-6.639207298417234
188,273,14.574942891263305,121.70844294298303,-7.161306554524437
188,274,13.546447635951663,80.99286741318494,-3.0465455062004496
188,275,-11.70476838954528,112.34580302935082,-1.0279664365414658
188,276,-13.396076622083948,98.02115391059695,3.241041900149105
188,277,-10.86424692712359,119.65296497672142,1.559578709815478
189,270,13.579740457484798,149.33180168560804,-5.932909600401918
189,271,14.363266852341392,159.84685228455442,-9.069213754094818
189,272,12.705075295535726,139.21053990549652,-6.7171933514631075
189,273,14.617037093875997,123.16979088628766,-7.256814709985816
189,274,13.586704431953146,82.35045345277098,-3.2526704439160223
189,275,-11.699635108049945,111.17528156054497,-0.8757031009172399
189,276,-13.326068088523607,96.68715872397289,3.5056403787853085
189,277,-10.807995651341447,118.57159670751452,1.716670224223078
190,270,13.649378108120267,150.69649206384122,-6.016681233325969
190,271,14.360374220225532,161.28275044775947,-9.123040854850471
190,272,12.681061926721505,140.4784330382178,-6.793590640581676
190,273,14.604811188221422,124.62993761437644,-7.349941436887132
190,274,13.504869284025046,83.6999309303988,-3.450585897224998
190,275,-11.673723912981423,110.00733148758641,-0.7203920824485383
190,276,-13.332985461197934,95.352410983539,3.778347246684642
190,277,-10.829421770096674,117.48806891999398,1.8771425097809633
191,270,13.647154329571894,152.0609681471104,-6.0989000855785
191,271,14.450491055282084,162.7276503924791,-9.176226629011124
191,272,12.678507292375153,141.74607414042742,-6.868572137430463
191,273,14.587647777294137,126.08836955490275,-7.440743268960374
191,274,13.556271116456598,85.05457936120665,-3.6426167165994165
191,275,-11.640999881273022,108.84263888383109,-0.5620350385978484
191,276,-13.26884770557574,94.02402988339661,4.058027495880716
191,277,-10.727515238339636,116.41472470406025,2.0392241983709862
192,270,13.613861605436657,153.4221236144149,-6.179427007560854
192,271,14.442560870622824,164.17176276931562,-9.228428800711074
192,272,12.672291520747345,143.01309884563457,-6.942155995236181
192,273,14.556186731297766,127.54367474445253,-7.5292214055280695
192,274,13.522198260134408,86.40588221779521,-3.8278718288058955
192,275,-11.555590197945625,107.6864743658313,-0.40128300590365173
192,276,-13.307907908533736,92.69164327061395,4.347237201109708
192,277,-10.734483865913695,115.34066053993142,2.2046144071961455
193,270,13.578202214173501,154.77971736268117,-6.258299278777069
193,271,14.41591990232081,165.61322271904967,-9.27960879805028
193,272,12.673811488231985,144.28027863163382,-7.014424631900258
193,273,14.620973197443139,129.0054629049732,-7.6160275926880905
193,274,13.564814978661937,87.76148784273744,-4.007702572178684
193,275,-11.578388993371652,106.52801343855141,-0.23653630818625151
193,276,-13.284937055705726,91.36149146452105,4.645058665415442
193,277,-10.693581200822724,114.27068149258189,2.372654948536378
194,270,13.56664698991992,156.13616112428093,-6.335703145759163
194,271,14.415408401817874,167.05462549309524,-9.329885866121371
194,272,12.648479449132843,145.54493650817716,-7.085264498141279
194,273,14.57111951332298,130.46228076917376,-7.700549673199621
194,274,13.66850870465593,89.12748957724224,-4.183113196825151
194,275,-11.568597241961978,105.37050029400172,-0.06812095741107613
194,276,-13.241189921786944,90.03564881969862,4.9514052974101235
194,277,-10.69464891315274,113.20056864187755,2.5440907546572626
195,270,13.679190258027461,157.5038689920828,-6.412369040308108
195,271,14.408832437497757,168.49536740327957,-9.37926321621218
195,272,12.659858134725479,146.8107355664732,-7.154917042749777
195,273,14.626047068471527,131.92459695936995,-7.783462244842039
195,274,13.656790231919793,90.49236016791251,-4.352841295062393
195,275,-11.549837323007715,104.21485074574085,0.10395066986687629
195,276,-13.198124197764463,88.71402069725077,5.266678638251958
195,277,-10.700827621051118,112.129818214861,2.7191109159598836
196,270,13.618952469161083,158.8655504665373,-6.487356190581056
196,271,14.44631848959297,169.93987375933318,-9.427912554627035
196,272,12.73307813756855,148.08384630379933,-7.223742551382062
196,273,14.62757976738343,133.38707890541312,-7.864517103638596
196,274,13.694841503795951,91.86106276739223,-4.51774886001576
196,275,-11.553375702627434,103.05881711606234,0.28014683139412716
196,276,-13.1313139571028,87.39900929217706,5.590681543645282
196,277,-10.725289821283104,111.05660758195224,2.8981381986208454
197,270,13.635735395648526,160.2289210655972,-6.561131029498955
197,271,14.46069332357513,171.38581360835244,-9.475772921442768
197,272,12.679542212796877,149.35162830504754,-7.291086856893701
197,273,14.608412055658668,134.84765508451696,-7.943665144974731
197,274,13.727948585694685,93.2331211108746,-4.677983339557609
197,275,-11.515646500672162,101.90653382616686,0.4599667893416717
197,276,-13.095729019146502,86.08747050901499,5.924597412072066
197,277,-10.646746536706264,109.99122183812561,3.079543090809208
198,270,13.697550648272157,161.59848015877665,-6.633959877324661
198,271,14.357926311853284,172.82149523887657,-9.522486146200189
198,272,12.655235316250021,150.61698072799396,-7.357145686773302
198,273,14.621751495099463,136.30957481455195,-8.0211431400006
198,274,13.640165324843622,94.59642640020381,-4.832390031616103
198,275,-11.516852769031996,100.75410805078269,0.6441524638590899
198,276,-13.040853843596626,84.7813201084795,6.268388202164874
198,277,-10.71438138088546,108.91905325606783,3.2659263201445223
199,270,13.596902821680578,162.95797600672276,-6.705016642610768
199,271,14.390976100466368,174.2604763081603,-9.568519658577486
199,272,12.732382399193904,151.89004644758245,-7.4224712739574725
199,273,14.67537298986034,137.77685137686927,-8.097209226009275
199,274,13.656301308687025,95.96138113519727,-4.982399832490087
199,275,-11.52877412741809,99.60045486012584,0.8330470533036581
199,276,-13.082477351694967,83.47089477074688,6.625183578276372
199,277,-10.643116649017388,107.85398865021256,3.4549950671552843
200,270,13.708199809163073,164.32860263491398,-6.775439521552452
200,271,14.449519414649055,175.7053140334517,-9.613967623925278
200,272,12.655045888073563,153.15538479414963,-7.486300076414912
200,273,14.689078459866417,139.24552174900575,-8.171701471241601
200,274,13.671817122077625,97.32792786815816,-5.128192722995782
200,275,-11.537939211940252,98.44585718517125,1.026787736105798
200,276,-13.002173703147758,82.16840787757181,6.992247542055555
200,277,-10.687443245403415,106.78446598790494,3.648916173598624
201,270,13.620634130430858,165.69048491862247,-6.844234754620516
201,271,14.385378675959755,177.14373941242062,-9.658463708365328
201,272,12.62542903549595,154.4177677332644,-7.548914302382023
201,273,14.63598030441227,140.70887883827132,-8.244338886170295
201,274,13.65846505764129,98.69315851481728,-5.269647859124112
201,275,-11.439970536504154,97.3010464876567,1.2236970321087681
201,276,-12.889758606126744,80.87705817130596,7.369080924532106
201,277,-10.683591424368778,105.71530877660618,3.8469732857310897
202,270,13.65343367145617,167.05565280765487,-6.912046738701914
202,271,14.391574645349387,178.58278096240446,-9.702248350022497
202,272,12.729931401392559,155.69060116298513,-7.610996329997253
202,273,14.60437621305745,142.16909354269183,-8.315293002259939
202,274,13.738301063208954,100.06639800120062,-5.407882129534633
202,275,-11.517147437376924,96.14846481658911,1.426969556936912
202,276,-12.940487677189514,79.58049255878767,7.761092328286907
202,277,-10.58399645908399,104.65608687669692,4.047471910844366
203,270,13.692857080674704,168.42476080537332,-6.978927631471962
203,271,14.391335282177028,180.0218060424437,-9.74531970589468
203,272,12.738882059479353,156.96433694642093,-7.672092628607207
203,273,14.662757012130589,143.63514961409405,-8.385044272816714
