帧号,车辆ID,速度(m/s),距离(m),角度(deg),Yaw(deg)
206,25,-14.229266833118515,76.51406460882555,6.56660033487067,-180.0
206,26,-12.774624165684736,104.77268585842012,2.872207211045583,-180.0
206,27,-13.796859514847611,136.40806639537564,0.7350765058245017,-180.0
206,28,14.4126803208181,31.7395621720004,-9.520978015436896,-3.0517578125e-05
207,18,11.386781490820262,168.83870716682063,-1.7818860508524756,-3.0517578125e-05
207,20,11.50381022320292,171.24276736385323,-2.9289206962506475,-3.0517578125e-05
207,21,12.61216261546073,106.29468908547344,-2.8310471520318736,-3.0517578125e-05
207,22,-14.415375275701964,17.318640920102712,5.79947551343564,-180.0
207,23,12.30112731572485,89.98111270070773,-5.580410782385023,-3.0517578125e-05
207,24,12.653418215771104,81.33471875118977,-1.2328726723928374,-3.0517578125e-05
207,25,-14.145156748209365,75.09928105278239,6.6908675963318505,-180.0
207,26,-12.801398983352168,103.4925057305952,2.907766145543845,-180.0
207,27,-13.883659908382992,135.01968662690285,0.7426355680519529,-180.0
207,28,14.484958691529,33.18602425695878,-9.102382429641962,-3.0517578125e-05
208,18,11.414294056127227,169.98012600339948,-1.7699168416972642,-3.0517578125e-05
208,20,11.504197449244636,172.39316338885243,-2.9093588568332067,-3.0517578125e-05
208,21,12.682353668301568,107.56288526579604,-2.7976416115580167,-3.0517578125e-05
208,22,-14.21561550079334,15.88638069597294,6.324380382849397,-180.0
208,23,12.248521454208632,91.20585674295776,-5.505242025613968,-3.0517578125e-05
208,24,12.665925095014098,82.60125376260292,-1.2139660353351682,-3.0517578125e-05
208,25,-14.201602460483253,73.6788337813557,6.820467080047016,-180.0
208,26,-12.842661835974392,102.20818732514472,2.9443362871604664,-180.0
208,27,-13.855948813739444,133.6340696619355,0.7503362013702971,-180.0
208,28,14.458505421832536,34.63011832533804,-8.719784261249274,-3.0517578125e-05
208,29,0.3551840974164151,10.612899001578851,-55.53463354436109,-3.0517578125e-05
209,18,11.433329111431185,171.12345939600291,-1.7580877066970528,-3.0517578125e-05
209,20,11.501140700468149,173.5432687668135,-2.8900615398524683,-3.0517578125e-05
209,21,12.65768800691239,108.82861318086611,-2.7650782919032846,-3.0517578125e-05
209,22,-13.971940018441108,14.475102844277966,6.943887733879445,-180.0
209,23,12.336051531393892,92.43934428282644,-5.431559089283938,-3.0517578125e-05
209,24,12.637698074526345,83.86496387530907,-1.195670843600362,-3.0517578125e-05
209,25,-14.182475878761313,72.26029409136883,6.955014528613591,-180.0
209,26,-12.850291178966105,100.9231025923637,2.981861092978773,-180.0
209,27,-13.844875537063476,132.24957397934057,0.7581917847743408,-180.0
209,28,14.444821424079825,36.07305054208841,-8.368435405758452,-3.0517578125e-05
209,29,2.2272264280868668,10.742660354101483,-54.53890118342386,-3.0517578125e-05
210,18,11.42957656736417,172.26641310353034,-1.7464195153249449,-3.0517578125e-05
210,20,11.448083950692675,174.68806440761512,-2.871105974123892,-3.0517578125e-05
210,21,12.588961105867623,110.08746748776493,-2.7334353690467705,-3.0517578125e-05
210,22,-13.541158087211828,13.102323806944613,7.67559656033866,-180.0
210,23,12.280381352910045,93.66727637275052,-5.360144153985652,-3.0517578125e-05
210,24,12.745148095513873,85.13943246224005,-1.177770075566024,-3.0517578125e-05
210,25,-14.162039207451976,70.84377145011089,7.094788216123945,-180.0
210,26,-12.827084721938029,99.64034316655504,3.020284632654497,-180.0
210,27,-13.865348391332793,130.86301505402824,0.7662256813827032,-180.0
210,28,14.549767374303686,37.526644235160646,-8.042094371993969,-3.0517578125e-05
210,29,3.97775262353298,11.05399070576621,-52.33241046797932,-3.0517578125e-05
211,18,11.386613451112506,173.40506941858771,-1.7349482150167972,-3.0517578125e-05
211,20,11.492402256824096,175.8372895813788,-2.8523256305170217,-3.0517578125e-05
211,21,12.645372932646714,111.35196999139062,-2.702371563512885,-3.0517578125e-05
211,22,-13.115655007011409,11.764921581692825,8.554336167778636,-180.0
211,23,12.319215895082078,94.8991033342501,-5.290367692992527,-3.0517578125e-05
211,24,12.674694249678478,86.40685136084319,-1.1604921200752083,-3.0517578125e-05
