Frame,gid,model,main_cluster,method,n_roi,n_cluster,n_selected,weight_sum,used_measurement,track_exists,fit_points,x_gt,y_gt,x_hat,y_hat,y_error,abs_y_error,ok
169,57,0,14.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,8.749998651651495,117.51071042544568,9.231414477773086,118.59143477342205,1.0807243479763713,1.0807243479763713,1
169,58,1,13.0,prob_weighted_cv_fit,1,3,3,1.1096303697154775,1,1,20,8.749998847648323,100.89799480696938,8.694106297197294,100.91675880768892,0.01876400071954265,0.01876400071954265,1
169,59,2,12.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,5.249999054460299,73.24438438384611,5.620938223397049,73.90200691998837,0.6576225361422559,0.6576225361422559,1
169,60,0,9.0,prob_weighted_cv_fit,1,3,3,1.3037060652387087,1,1,20,1.7499986536407388,35.59913513682799,1.0474464291538457,36.673572181741775,1.074437044913786,1.074437044913786,1
169,61,1,7.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,-1.7500000000124336,143.30628573595286,-1.8413364061220787,142.23832079354725,-1.0679649424056095,1.0679649424056095,1
169,62,2,2.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,-8.749999997210004,110.67276913920091,-8.195433856181488,109.27005986851813,-1.4027092706827773,1.4027092706827773,1
169,63,0,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,8.74999865329113,83.5740854485138,9.120428819264923,83.49753551703998,-0.07654993147382072,0.07654993147382072,1
169,64,1,4.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,-5.250000001022523,122.48675522306701,-5.25089020041365,121.64269801462197,-0.8440572084450366,0.8440572084450366,1
169,65,2,10.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,5.24999905516161,56.094407652594214,5.341564000430448,55.887121948581296,-0.2072857040129179,0.2072857040129179,1
169,66,0,8.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,1.749998653659183,21.439306950290888,1.4645318227064434,22.233929665056436,0.7946227147655485,0.7946227147655485,1
169,67,1,3.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,16,-8.750000001320986,126.2454641833524,-8.83413604422386,125.20041384312438,-1.0450503402280162,1.0450503402280162,1
169,68,2,5.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,12,-5.2499999981557695,138.43699032076148,-4.280716878221671,139.34166360980953,0.9046732890480484,0.9046732890480484,1
169,69,0,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-1.7499999993528181,160.00749086866026,-1.9878594479342233,160.82951251228963,0.8220216436293697,0.8220216436293697,1
169,70,1,1.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,-8.749999996724815,142.73065548085583,-8.539952664581184,141.20269708181775,-1.5279583990380843,1.5279583990380843,1
169,71,2,6.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,15,-5.249999999524351,155.2502380277825,-4.932593126274432,154.89205445852903,-0.3581835692534696,0.3581835692534696,1
169,72,0,,prob_weighted_cv_fit,0,0,0,0.0,0,1,6,-1.7499999986939452,174.4444491332874,-0.9550929119350462,175.7075738946127,1.2631247613252867,1.2631247613252867,1
170,55,1,15.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,1.7499988499632266,54.49900993186245,1.8133333336085906,53.91743074806426,-0.5815791837981905,0.5815791837981905,1
170,56,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,5.24999905535842,90.03567562236621,4.951250078087232,89.87392247224966,-0.161753150116553,0.161753150116553,1
170,57,0,12.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,8.749998654962042,118.88732790116673,8.920597045867956,119.60027673578793,0.7129488346212014,0.7129488346212014,1
170,58,1,11.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,8.749998847155807,102.27638415907948,8.668425729558196,102.7008423588953,0.4244581998158168,0.4244581998158168,1
170,59,2,9.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,5.249999055264715,74.34422311845266,5.655724903584591,74.83632815258713,0.49210503413446816,0.49210503413446816,1
170,60,0,8.0,prob_weighted_cv_fit,1,3,3,1.1096303697154775,1,1,20,1.7499986535590508,36.423205113062465,1.2140695865307096,37.581378705776615,1.1581735927141494,1.1581735927141494,1
170,61,1,5.0,prob_weighted_cv_fit,1,3,3,1.1096303697154775,1,1,20,-1.7499999994698885,142.4816931411073,-1.4955584940237827,141.07804794997662,-1.4036451911306926,1.4036451911306926,1
170,62,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-8.750000004644784,109.49736943197473,-8.02759123514106,108.07546059211447,-1.421908839860265,1.421908839860265,1
170,63,0,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,8.749998653008213,84.94887182250665,9.162626206042784,84.80148723381376,-0.14738458869288706,0.14738458869288706,1
170,64,1,4.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,-5.250000001706885,121.38859163775831,-5.273462547504133,120.21879405677748,-1.169797580980827,1.169797580980827,1
170,65,2,10.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,5.249999055221888,57.198733904500244,5.3216282941485655,56.86061098415192,-0.3381229203483258,0.3381229203483258,1
170,66,0,7.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,1.7499986532703276,22.25975677634616,1.3768028246603774,23.55043823476828,1.290681458422121,1.290681458422121,1
170,67,1,1.0,prob_weighted_cv_fit,2,4,4,1.4829096050617174,1,1,17,-8.750000002006907,125.06274782216627,-8.567433569326983,123.80504892904563,-1.2576988931206472,1.2576988931206472,1
170,68,2,3.0,prob_weighted_cv_fit,1,3,3,1.1096303697154775,1,1,13,-5.249999998813974,137.33611063789772,-4.485800939853611,137.7333091990671,0.39719856116937535,0.39719856116937535,1
170,69,0,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-1.749999999485862,159.18318050985394,-2.07492698856573,160.15223617929257,0.9690556694386316,0.9690556694386316,1
170,70,1,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-8.74999999779498,141.54956799165606,-8.566290072492759,140.02489018059734,-1.524677811058723,1.524677811058723,1
170,71,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,15,-5.24999999982202,154.16576537997645,-4.932406779118611,153.85718819223928,-0.30857718773717124,0.30857718773717124,1
170,72,0,,prob_weighted_cv_fit,0,0,0,0.0,0,1,6,-1.7499999980892331,173.61780421523912,-0.9607131907501765,174.89679684256387,1.2789926273247545,1.2789926273247545,1
171,55,1,14.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,1.7499988503618282,55.326890790561315,1.8466666669469816,54.92515134217204,-0.40173944838927156,0.40173944838927156,1
171,56,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,5.249999054530798,91.14607390926452,4.922354758759846,90.98753102821206,-0.15854288105245473,0.15854288105245473,1
171,57,0,12.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,8.749998649705024,120.27438228748588,8.191725920351068,121.4420600561784,1.1676777686925277,1.1676777686925277,1
171,58,1,11.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,8.7499988476462,103.6495130553322,8.479391177431673,103.67719467213915,0.027681616806944476,0.027681616806944476,1
171,59,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,5.249999055927591,75.44621286695859,5.627838914758499,76.0554858292829,0.6092729623243116,0.6092729623243116,1
171,60,0,8.0,prob_weighted_cv_fit,1,3,3,1.178157427900748,1,1,20,1.7499986528796003,37.251539914619094,1.3105829917913479,38.53646673240438,1.2849268177852835,1.2849268177852835,1
171,61,1,5.0,prob_weighted_cv_fit,1,3,3,1.1096303697154775,1,1,20,-1.750000000549887,141.6556853132621,-1.5168188230095612,140.7438130568884,-0.9118722563736981,0.9118722563736981,1
171,62,2,2.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,-8.750000001878186,108.315776458701,-8.002145689737773,106.93684976390767,-1.3789266947933214,1.3789266947933214,1
171,63,0,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,8.749998652768413,86.32092734888832,9.204823592820645,86.10543895058754,-0.21548839830077782,0.21548839830077782,1
171,64,1,4.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,-5.249999999678401,120.28116208697732,-4.9497491656233485,119.2107491650867,-1.0704129218906218,1.0704129218906218,1
171,65,2,10.0,prob_weighted_cv_fit,2,2,2,0.6336029724552035,1,1,20,5.24999905576764,58.29333649008369,5.258750845489513,58.00535341246348,-0.28798307762021125,0.28798307762021125,1
171,66,0,7.0,prob_weighted_cv_fit,1,3,3,0.9669363057885367,1,1,20,1.7499986532506082,23.088461609660385,1.2931878027458792,24.124730562518806,1.0362689528584212,1.0362689528584212,1
171,67,1,3.0,prob_weighted_cv_fit,2,3,3,1.4326145045804095,1,1,18,-8.749999999366198,123.89052185148941,-8.427970468795138,122.91220675353648,-0.9783150979529296,0.9783150979529296,1
171,68,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,13,-5.249999998611958,136.23886256580258,-4.415083785115712,136.7649120200626,0.5260494542600327,0.5260494542600327,1
171,69,0,6.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,-1.7500000005438365,158.35832095919653,-1.18936472064253,158.07710089007642,-0.2812200691201099,0.2812200691201099,1
171,70,1,1.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,-8.75000000160095,140.36495958548127,-8.301639196080792,139.07883660709874,-1.2861229783825365,1.2861229783825365,1
171,71,2,13.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,16,-5.250000001523694,153.08117831535742,-4.813258822954512,153.14035201983285,0.0591737044754268,0.0591737044754268,1
171,72,0,,prob_weighted_cv_fit,0,0,0,0.0,0,1,6,-1.7499999992898703,172.78411744778697,-0.9663334695653069,174.08601979051508,1.3019023427281127,1.3019023427281127,1
172,55,1,9.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,1.7499988502108705,56.146976316294946,1.8700000002838588,55.63033857049868,-0.5166377457962668,0.5166377457962668,1
172,56,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,5.249999054206617,92.25643977765361,4.893459439432462,92.10113958417446,-0.15530019347914958,0.15530019347914958,1
172,57,0,7.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,8.749998649705024,120.27438228748588,7.7779802025089,122.05583704029367,1.7814547528077895,1.7814547528077895,1
172,58,1,8.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,8.7499988476462,103.6495130553322,8.38589429233516,103.77264706025309,0.12313400492088533,0.12313400492088533,1
172,59,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,5.249999055927591,75.44621286695859,5.599952925932406,77.2746435059787,1.8284306390201124,1.8284306390201124,1
172,60,0,6.0,prob_weighted_cv_fit,1,3,3,1.3037060652387087,1,1,20,1.7499986528796003,37.251539914619094,1.4254413649848665,39.09477244336048,1.8432325287413889,1.8432325287413889,1
172,61,1,4.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,-1.7499999995651274,140.8334082287554,-1.6061424670189908,139.9660124551698,-0.8673957735855993,0.8673957735855993,1
172,62,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-8.749999999422414,107.14318999457227,-7.808176991461359,105.7487253071256,-1.3944646874466713,1.3944646874466713,1
172,63,0,12.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,8.749998653029238,87.68875572092918,8.998938186738242,87.86979934364163,0.18104362271245122,0.18104362271245122,1
172,64,1,2.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,-5.2500000008207115,119.17226015511446,-5.078474394882749,117.78199792620586,-1.3902622289085969,1.3902622289085969,1
172,65,2,10.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,5.249999054823615,59.38964996616289,5.621241802148484,58.94482484704737,-0.4448251191155208,0.4448251191155208,1
172,66,0,5.0,prob_weighted_cv_fit,1,4,4,1.7797334624989825,1,1,20,1.7499986532918026,23.916586608894214,1.2906526190444492,24.915375263057427,0.9987886541632136,0.9987886541632136,1
172,67,1,1.0,prob_weighted_cv_fit,1,3,3,1.1096303697154775,1,1,19,-8.749999999867473,122.7079084652566,-8.205734105626732,121.08418186603717,-1.6237265992194239,1.6237265992194239,1
172,68,2,3.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,14,-5.250000001670188,135.1411110130432,-4.605790361741081,134.64824699466396,-0.49286401837923677,0.49286401837923677,1
172,69,0,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-1.7499999989217894,157.5260455044799,-1.1198411283208944,157.19728012847418,-0.32876537600571965,0.32876537600571965,1
172,70,1,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,-8.750000001340062,139.18113312057147,-8.26219450229403,137.95578510432162,-1.2253480162498533,1.2253480162498533,1
172,71,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,16,-5.250000000477707,151.99441680083063,-4.786350753678159,152.09237618808862,0.09795938725798692,0.09795938725798692,1
172,72,0,,prob_weighted_cv_fit,0,0,0,0.0,0,1,6,-1.7499999991966217,171.95528292527504,-0.9719537483804371,173.2752427384663,1.3199598131912467,1.3199598131912467,1
173,55,1,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,1.7499988498178298,56.971361009296494,1.8966666669545735,56.436583858789305,-0.534777150507189,0.534777150507189,1
173,56,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,5.249999054710666,93.35812434898135,4.864564120105077,93.21474814013683,-0.14337620884451496,0.14337620884451496,1
173,57,0,11.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,8.749998655444315,123.03696324229244,7.815170054395523,123.25678542183533,0.21982217954288785,0.21982217954288785,1
173,58,1,10.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,8.749998853156642,106.40679347263287,8.367451359420983,105.17845629698468,-1.2283371756481927,1.2283371756481927,1
173,59,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,5.249999055475246,77.66517624961541,5.572066937106314,78.49380118267447,0.8286249330590607,0.8286249330590607,1
173,60,0,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,1.7499986535635483,38.8958766175893,1.5373902516070004,39.93328678832037,1.0374101707310714,1.0374101707310714,1
173,61,1,6.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,-1.7500000006800267,140.01027665166933,-1.7539187061143675,139.4384966170648,-0.5717800346045294,0.5717800346045294,1
173,62,2,2.0,prob_weighted_cv_fit,1,3,3,1.1096303697154775,1,1,20,-8.750000002214001,105.96239626497999,-8.594898292130415,104.7569747454639,-1.2054215195160793,1.2054215195160793,1
173,63,0,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,8.749998653762578,89.0649764231408,9.019965869683405,89.2467427884688,0.18176636532798796,0.18176636532798796,1
173,64,1,4.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,-5.249999999366234,118.06772213183461,-5.318075133820569,117.0978954855241,-0.9698266463105085,0.9698266463105085,1
173,65,2,13.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,5.249999055554042,60.492921446726676,5.73009899674441,60.80734597903958,0.31442453231290557,0.31442453231290557,1
173,66,0,8.0,prob_weighted_cv_fit,1,3,3,0.8411501422665243,1,1,20,1.7499986532678218,24.74589034913041,1.3222109739616161,25.837052613104788,1.091162263974379,1.091162263974379,1
173,67,1,,prob_weighted_cv_fit,0,0,0,0.0,0,1,19,-8.750000001534737,121.53441986785622,-8.089784841642196,119.65809934208977,-1.8763205257664453,1.8763205257664453,1
173,68,2,3.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,15,-5.249999998749591,134.03348690462707,-4.717465195106182,133.15524795626166,-0.8782389483654072,0.8782389483654072,1
173,69,0,7.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,-1.7500000005085419,156.69982789138862,-0.9141350335319984,156.85609150199772,0.156263610609102,0.156263610609102,1
173,70,1,1.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,-8.750000002396199,137.99196612660134,-8.331004644416566,136.9590260285495,-1.0329400980518528,1.0329400980518528,1
173,71,2,5.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,17,-5.249999997935501,150.9101501222029,-4.917988758744265,150.5145705180135,-0.3955796041894075,0.3955796041894075,1
173,72,0,,prob_weighted_cv_fit,0,0,0,0.0,0,1,6,-1.7500000007320904,171.11878848339478,-0.9775740271955675,172.4644656864175,1.345677203022717,1.345677203022717,1
174,55,1,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,1.7499988501905317,57.79397758414384,1.9233333336252874,57.24282914707996,-0.5511484370638797,0.5511484370638797,1
174,56,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,5.249999054286993,94.45994720131078,4.835668800777692,94.32835669609923,-0.13159050521154825,0.13159050521154825,1
174,57,0,11.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,8.749998650088447,124.42368953879141,8.002457169414797,125.16057343026944,0.7368838914780298,0.7368838914780298,1
174,58,1,10.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,8.749998852160925,107.78857599946753,8.517121283590624,107.03329259732496,-0.7552834021425667,0.7552834021425667,1
174,59,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,5.24999905598252,78.76553330700477,5.544180948280221,79.71295885937027,0.9474255523655017,0.9474255523655017,1
174,60,0,9.0,prob_weighted_cv_fit,1,3,3,1.1781574279007483,1,1,20,1.7499986532872782,39.72527954050199,1.1846481609085835,40.75035421603769,1.0250746755357056,1.0250746755357056,1
174,61,1,6.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,-1.749999999617752,139.1842764155897,-1.6931956823446317,137.8928738828938,-1.2914025326958836,1.2914025326958836,1
174,62,2,12.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,-8.750000003371943,104.78598369147956,-8.149207654664847,104.62311032476435,-0.16287336671520336,0.16287336671520336,1
174,63,0,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,8.749998653818396,90.42921802525092,9.040993552628569,90.62368623329596,0.19446820804503773,0.19446820804503773,1
174,64,1,3.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,-5.250000000926644,116.96178802896553,-5.202448070764689,115.89933826153339,-1.0624497674321418,1.0624497674321418,1
174,65,2,15.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,5.249999055205648,61.603807072665184,5.2131568318134995,61.490811510383736,-0.1129955622814478,0.1129955622814478,1
174,66,0,8.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,1.7499986529284104,25.573069301969912,1.20231070808636,26.489331902184205,0.9162626002142922,0.9162626002142922,1
174,67,1,1.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,-8.74999999693595,120.35592631137463,-8.174600941520312,118.9551233795969,-1.4008029317777329,1.4008029317777329,1
174,68,2,4.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,16,-5.249999999627669,132.9281783968636,-4.587390943611906,132.25286938300135,-0.6753090138622326,0.6753090138622326,1
174,69,0,7.0,prob_weighted_cv_fit,1,3,3,1.1096303697154775,1,1,20,-1.7499999993420596,155.87398408914098,-0.9191187961088083,155.64143852821653,-0.23254556092445,0.23254556092445,1
174,70,1,2.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,-8.749999999312967,136.81343063764328,-8.560910227679479,136.0034901888107,-0.8099404488325774,0.8099404488325774,1
174,71,2,5.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,18,-5.249999999169674,149.8208099493398,-5.226724845041478,149.9092055575886,0.08839560824878845,0.08839560824878845,1
174,72,0,,prob_weighted_cv_fit,0,0,0,0.0,0,1,6,-1.7499999987991592,170.2902895620791,-0.9831943060106978,171.6536886343687,1.36339907228961,1.36339907228961,1
175,55,1,17.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,1.749998850109168,58.61812003859769,1.9512578619314116,58.08531872810369,-0.5328013104940013,0.5328013104940013,1
175,56,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,5.249999054770334,95.56375274331246,4.806773481450307,95.44196525206164,-0.12178749125082788,0.12178749125082788,1
175,57,0,13.0,prob_weighted_cv_fit,1,5,5,1.8811791684123689,1,1,20,8.749998650108429,125.80012005739444,8.317706772732645,126.27732169331934,0.4772016359248994,0.4772016359248994,1
175,58,1,14.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,8.749998848567246,109.17375165782077,8.798786278648315,109.1380804114421,-0.03567124637866925,0.03567124637866925,1
175,59,2,12.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,5.249999055250212,79.86285386145785,5.6083333848697094,79.74582818289255,-0.11702567856529811,0.11702567856529811,1
175,60,0,10.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,1.7499986529664695,40.5554644766589,1.2113902594901966,41.402200364516304,0.846735887857406,0.846735887857406,1
175,61,1,8.0,prob_weighted_cv_fit,2,3,3,1.4326145045804095,1,1,20,-1.7499999997716067,138.35300811726498,-1.3682031867424413,138.20648345646748,-0.14652466079749615,0.14652466079749615,1
175,62,2,2.0,prob_weighted_cv_fit,1,3,3,1.1096303697154775,1,1,20,-8.749999998314166,103.60444218974393,-8.19162813837309,103.44630998062522,-0.15813220911871895,0.15813220911871895,1
175,63,0,20.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,8.74999865316616,91.81168052775493,9.127069891963185,92.1711919362653,0.35951140851037167,0.35951140851037167,1
175,64,1,4.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,-5.250000002653266,115.863246802999,-5.050548096410988,114.92201576304512,-0.9412310399538768,0.9412310399538768,1
175,65,2,11.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,5.249999055267272,62.7003189038531,5.6416927176147,62.5913218648935,-0.10899703895960045,0.10899703895960045,1
175,66,0,9.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,1.7499986531781095,26.39898177890916,1.082435829158813,27.655730353844177,1.256748574935017,1.256748574935017,1
175,67,1,3.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,-8.75000000182259,119.18415819031058,-8.469557314539811,117.90317008579899,-1.280988104511593,1.280988104511593,1
175,68,2,5.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,17,-5.250000000145006,131.82902682075837,-4.467204475930904,131.68206450551602,-0.14696231524234804,0.14696231524234804,1
175,69,0,6.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,-1.7500000006790886,155.0463015562227,-1.1325600970074545,154.70200383608744,-0.34429772013524484,0.34429772013524484,1
175,70,1,1.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,-8.749999999292479,135.63318236150505,-8.466303904368516,134.567677557521,-1.0655048039840551,1.0655048039840551,1
175,71,2,15.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,19,-5.249999999725598,148.72832642770553,-4.977918425262718,148.47570754949382,-0.25261887821170603,0.25261887821170603,1
175,72,0,7.0,prob_weighted_cv_fit,1,3,3,1.1096303697154775,1,1,7,-1.749999999660113,169.46860382257435,-0.8543528480544718,169.86915590996367,0.4005520873893147,0.4005520873893147,1
176,55,1,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,1.7499988501903003,59.44705375445355,1.9784591197971757,58.9073409801436,-0.5397127743099475,0.5397127743099475,1
176,56,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,5.249999055620574,96.66816863830928,4.777878162122922,96.55557380802404,-0.11259483028524642,0.11259483028524642,1
176,57,0,12.0,prob_weighted_cv_fit,1,5,5,1.8869215802253305,1,1,20,8.749998650773355,127.18643826865771,8.13138636282397,128.1248145749576,0.9383763062999009,0.9383763062999009,1
176,58,1,11.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,8.749998852125255,110.55302035657587,8.784546068917146,111.4481892484331,0.8951688918572245,0.8951688918572245,1
176,59,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,5.249999054892853,80.96777329746696,5.598350904587966,80.7576288451767,-0.21014445229026535,0.21014445229026535,1
176,60,0,8.0,prob_weighted_cv_fit,1,3,3,1.1781574279007483,1,1,20,1.7499986533098235,41.38542053275844,1.0714689029057283,42.42409858193162,1.0386780491731784,1.0386780491731784,1
176,61,1,7.0,prob_weighted_cv_fit,1,3,3,1.1096303697154775,1,1,20,-1.7499999990257258,137.53285580205414,-1.6185936025534309,137.59972863126276,0.06687282920862003,0.06687282920862003,1
176,62,2,3.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,-8.74999999764204,102.43256719296502,-7.839555781079401,101.99769198100216,-0.4348752119628614,0.4348752119628614,1
176,63,0,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,8.749998653471422,93.197101321258,9.14458781310105,93.56570703495382,0.3686057136958141,0.3686057136958141,1
176,64,1,4.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,-5.250000000443505,114.75532136238346,-5.017092729748299,113.9011796476569,-0.854141714726552,0.854141714726552,1
176,65,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,5.249999054402878,63.79124698390538,5.682781032968047,63.69897422371008,-0.09227276019529995,0.09227276019529995,1
176,66,0,13.0,prob_weighted_cv_fit,1,1,1,0.7990115321252059,1,1,20,1.7499986532273555,27.232916560755736,0.9115081391247912,27.695467315154502,0.4625507543987659,0.4625507543987659,1
176,67,1,2.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,-8.750000000320181,118.00809845437799,-8.440039706662688,116.85828674660931,-1.1498117077686771,1.1498117077686771,1
176,68,2,5.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,18,-5.249999998066253,130.72835690485869,-4.477376857283322,130.63333157702886,-0.09502532782983053,0.09502532782983053,1
176,69,0,6.0,prob_weighted_cv_fit,1,2,2,0.6336029724552035,1,1,20,-1.7500000002329368,154.2139728213458,-1.0926307735272518,154.04196686931147,-0.17200595203433977,0.17200595203433977,1
176,70,1,1.0,prob_weighted_cv_fit,1,3,3,1.4326145045804095,1,1,20,-8.750000002848893,134.45655048862096,-8.49581678414708,133.16344107162092,-1.2931094170000392,1.2931094170000392,1
176,71,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,19,-5.249999999875047,147.64193114864509,-4.994875675024451,147.39759148255163,-0.24433966609345248,0.24433966609345248,1
176,72,0,,prob_weighted_cv_fit,0,0,0,0.0,0,1,7,-1.7500000006847838,168.63403956615159,-0.8571947982506829,169.03452281952332,0.40048325337173196,0.40048325337173196,1
177,55,1,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,1.7499988499092498,60.26855643900702,2.00566037766294,59.72936323218349,-0.5391932068235334,0.5391932068235334,1
177,56,2,,prob_weighted_cv_fit,0,0,0,0.0,0,1,20,5.24999905430947,97.77743682878919,4.748982842795537,97.66918236398644,-0.10825446480275502,0.10825446480275502,1
177,57,0,13.0,prob_weighted_cv_fit,1,4,4,1.4829096050617174,1,1,20,8.74999865462412,128.56410480144177,8.400864838591113,129.48838599346914,0.9242811920273653,0.9242811920273653,1
