Frame,gid,model,side,n_roi,used_measurement,track_exists,method,fit_points,x_gt,y_gt,x_hat,y_hat,y_error,abs_y_error,ok
155,65,2,bottom,2,1,1,cv_fit,20,5.249999054327383,40.639070125500965,5.301304347857743,40.852512113312315,0.2134419878113505,0.2134419878113505,1
155,66,0,bottom,3,1,1,cv_fit,7,1.7499986525735718,9.846304620803537,1.8655555556014007,9.717264098741353,-0.12904052206218353,0.12904052206218353,1
155,67,1,top,1,0,0,cv_fit,0,-8.749999999624,142.69153197129063,,,,,0
155,68,2,top,0,0,0,cv_fit,0,-5.250000001688681,153.83261264018057,,,,,0
155,69,0,top,0,0,0,cv_fit,0,-1.7499999999737317,171.57314178922334,,,,,0
155,70,1,top,0,0,0,cv_fit,0,-8.75000000027268,160.49553284631727,,,,,0
155,71,2,top,0,0,0,cv_fit,0,-5.2500000011881465,171.50272521536405,,,,,0
155,72,0,top,1,0,0,cv_fit,0,-1.7499999985879708,186.8892580880224,,,,,0
156,55,1,bottom,1,0,1,cv_fit,18,1.7499988500452104,42.9074285867658,2.1273751359816804,42.71094308138801,-0.19648550537779386,0.19648550537779386,1
156,56,2,bottom,0,0,1,cv_fit,20,5.249999055355383,74.55867228006447,5.770833332829034,74.10043387713092,-0.4582384029335458,0.4582384029335458,1
156,57,0,bottom,0,0,1,cv_fit,5,8.74999865163066,99.52596540747447,9.365224665352338,102.24828891427032,2.7223235067958456,2.7223235067958456,1
156,58,1,bottom,0,0,1,cv_fit,11,8.749998850012096,82.92939170791931,9.396576577337179,82.4177767900442,-0.5116149178751073,0.5116149178751073,1
156,59,2,bottom,1,0,1,cv_fit,20,5.249999054943042,58.86419639662376,5.382982740877076,58.86733675107341,0.0031403544496484415,0.0031403544496484415,1
156,60,0,bottom,1,0,1,cv_fit,15,1.7499986536336298,24.86122009687067,2.281965173966766,24.887781324122727,0.02656122725205634,0.02656122725205634,1
156,61,1,top,0,0,0,cv_fit,0,-1.7499999997275568,154.0533789295845,,,,,0
156,62,2,top,1,0,0,cv_fit,0,-8.750000002112516,125.96961367333729,,,,,0
156,63,0,bottom,1,0,1,cv_fit,18,8.749998652820109,65.65276023631031,10.179352798800723,66.81582722556706,1.1630669892567482,1.1630669892567482,1
156,64,1,top,1,0,0,cv_fit,0,-5.250000001513057,136.8718985178428,,,,,0
156,65,2,bottom,2,1,1,cv_fit,20,5.249999055588406,41.73520050498852,5.218928980548781,41.96779463408441,0.23259412909589372,0.23259412909589372,1
156,66,0,bottom,1,0,1,cv_fit,7,1.749998653675155,10.679312443428362,1.8787301587996492,10.543558190630378,-0.1357542527979838,0.1357542527979838,1
156,67,1,top,1,0,0,cv_fit,0,-8.750000003088923,141.52235783506268,,,,,0
156,68,2,top,0,0,0,cv_fit,0,-5.249999999280339,152.74160915203692,,,,,0
156,69,0,top,0,0,0,cv_fit,0,-1.7500000003170124,170.74152251120606,,,,,0
156,70,1,top,0,0,0,cv_fit,0,-8.749999998175051,158.1335790740532,,,,,0
156,71,2,top,0,0,0,cv_fit,0,-5.250000000135489,170.42706456158825,,,,,0
156,72,0,top,0,0,0,cv_fit,0,-1.749999999712523,185.22837706678442,,,,,0
157,55,1,bottom,1,0,1,cv_fit,18,1.7499988499175025,43.739063111560625,2.1365363737790695,43.533340194332354,-0.20572291722827174,0.20572291722827174,1
157,56,2,bottom,0,0,1,cv_fit,20,5.2499990555297,75.66572771495899,5.785559795921593,75.18461789684902,-0.4811098181099709,0.4811098181099709,1
157,57,0,bottom,0,0,1,cv_fit,5,8.749998650046294,100.91186207945883,9.379275547024722,103.68036764237021,2.768505562911386,2.768505562911386,1
157,58,1,bottom,0,0,1,cv_fit,11,8.7499988503506,84.30635961836643,9.419024024809282,83.7897471910961,-0.5166124272703314,0.5166124272703314,1
157,59,2,bottom,1,0,1,cv_fit,20,5.249999054925235,59.97238121095407,5.371399677282215,59.97083689737424,-0.0015443135798278718,0.0015443135798278718,1
157,60,0,bottom,1,0,1,cv_fit,15,1.749998653235309,25.689440459414485,2.32354892188426,25.709274848517452,0.019834389102967975,0.019834389102967975,1
157,61,1,top,1,0,0,cv_fit,0,-1.7500000001303648,153.2234915565524,,,,,0
157,62,2,top,1,0,0,cv_fit,0,-8.750000000100252,124.79345473595939,,,,,0
157,63,0,bottom,1,0,1,cv_fit,18,8.749998653485832,67.02835628293919,10.228808697779174,68.21095221817504,1.1825959352358524,1.1825959352358524,1
157,64,1,top,1,0,0,cv_fit,0,-5.250000000316327,135.76741013228116,,,,,0
157,65,2,bottom,2,1,1,cv_fit,20,5.249999055474778,42.83847198991358,5.265620243507412,42.96664273438705,0.1281707444734721,0.1281707444734721,1
157,66,0,bottom,0,0,1,cv_fit,7,1.7499986528594043,11.512610164758406,1.8919047619978977,11.369852282519403,-0.1427578822390032,0.1427578822390032,1
157,67,1,top,1,0,0,cv_fit,0,-8.749999997824332,140.33861522545436,,,,,0
157,68,2,top,0,0,0,cv_fit,0,-5.249999998548593,151.64657744318166,,,,,0
157,69,0,top,1,0,0,cv_fit,0,-1.7500000002797034,169.91858551997348,,,,,0
157,70,1,top,1,0,0,cv_fit,0,-8.749999998237314,156.951953724396,,,,,0
157,71,2,top,0,0,0,cv_fit,0,-5.250000001295325,168.27299655248933,,,,,0
157,72,0,top,0,0,0,cv_fit,0,-1.749999998351651,184.3992144740583,,,,,0
158,55,1,bottom,1,0,1,cv_fit,18,1.749998849638248,44.569232784459494,2.145697611576458,44.3557373072767,-0.21349547718279638,0.21349547718279638,1
158,56,2,bottom,0,0,1,cv_fit,20,5.249999055335651,76.76513872583675,5.80028625901415,76.26880191656709,-0.49633680926966406,0.49633680926966406,1
158,57,0,bottom,1,0,1,cv_fit,5,8.749998656820495,102.29904438798191,9.393326428697105,105.11244637047011,2.8134019824882017,2.8134019824882017,1
158,58,1,bottom,0,0,1,cv_fit,11,8.749998851283715,85.68598303200835,9.441471472281386,85.16171759214797,-0.5242654398603861,0.5242654398603861,1
158,59,2,bottom,1,0,1,cv_fit,20,5.249999054578738,61.08027610287074,5.359816613687352,61.074337043675044,-0.005939059195696927,0.005939059195696927,1
158,60,0,bottom,1,0,1,cv_fit,15,1.7499986534729342,26.51498291388818,2.3651326698017536,26.530768372912178,0.015785459023998527,0.015785459023998527,1
158,61,1,top,1,0,0,cv_fit,0,-1.7500000006875691,152.4034307470711,,,,,0
158,62,2,top,0,0,0,cv_fit,0,-8.750000002236376,123.6118141628067,,,,,0
158,63,0,bottom,1,0,1,cv_fit,18,8.749998652971781,68.40344688202778,10.278264596757625,69.60607721078301,1.2026303287552338,1.2026303287552338,1
158,64,1,top,1,0,0,cv_fit,0,-5.25000000022158,134.659168110933,,,,,0
158,65,2,bottom,1,0,1,cv_fit,20,5.249999055044768,43.94928130823367,5.246841704700898,44.07225233858202,0.12297103034834578,0.12297103034834578,1
158,66,0,bottom,1,0,1,cv_fit,7,1.7499986536401941,12.343359684683307,1.9050793651961457,12.196146374408428,-0.1472133102748785,0.1472133102748785,1
158,67,1,top,1,0,0,cv_fit,0,-8.749999999156978,139.1635091881438,,,,,0
158,68,2,top,1,0,0,cv_fit,0,-5.250000000768524,150.55077516628944,,,,,0
158,69,0,top,1,0,0,cv_fit,0,-1.7500000000154323,169.08980441340793,,,,,0
158,70,1,top,0,0,0,cv_fit,0,-8.750000001782078,155.75723633909848,,,,,0
158,71,2,top,1,0,0,cv_fit,0,-5.249999999333007,167.1912475705748,,,,,0
158,72,0,top,0,0,0,cv_fit,0,-1.7500000010625667,183.5712267956047,,,,,0
159,55,1,bottom,1,0,1,cv_fit,18,1.7499988503998356,45.391193239143526,2.1548588493738468,45.17813442022104,-0.2130588189224838,0.2130588189224838,1
159,56,2,bottom,0,0,1,cv_fit,20,5.249999054505272,77.86798295585115,5.81501272210671,77.35298593628518,-0.5149970195659677,0.5149970195659677,1
159,57,0,bottom,1,0,1,cv_fit,5,8.749998654287818,103.68245957517854,9.407377310369489,106.54452509857,2.8620655233914647,2.8620655233914647,1
159,58,1,bottom,0,0,1,cv_fit,11,8.749998850247687,87.0710390492443,9.463918919753489,86.53368799319986,-0.537351056044443,0.537351056044443,1
159,59,2,bottom,0,0,1,cv_fit,20,5.249999054621538,62.17901573129307,5.34823355009249,62.177837189975875,-0.00117854131719497,0.00117854131719497,1
159,60,0,bottom,1,0,1,cv_fit,15,1.749998653373326,27.337691038111323,2.406716417719248,27.35226189730693,0.014570859195607966,0.014570859195607966,1
159,61,1,top,2,1,0,cv_fit,1,-1.750000001299945,151.57847200097035,,,,,0
159,62,2,top,1,0,0,cv_fit,0,-8.75000000307346,122.4382034795938,,,,,0
159,63,0,bottom,0,0,1,cv_fit,18,8.749998653399677,69.77617332599058,10.327720495736076,71.00120220339099,1.2250288774004048,1.2250288774004048,1
159,64,1,top,1,0,0,cv_fit,0,-5.250000002287423,133.55216586502948,,,,,0
159,65,2,bottom,2,1,1,cv_fit,20,5.249999055316574,45.05548248273679,5.182057056889259,45.0976822819395,0.04219979920270589,0.04219979920270589,1
159,66,0,bottom,1,0,1,cv_fit,7,1.7499986530827698,13.16983672857208,1.9182539683943942,13.022440466297454,-0.14739626227462566,0.14739626227462566,1
159,67,1,top,1,0,0,cv_fit,0,-8.749999997744167,137.97911434240137,,,,,0
159,68,2,top,0,0,0,cv_fit,0,-5.249999997445466,149.45140224345923,,,,,0
159,69,0,top,1,0,0,cv_fit,0,-1.7499999990415522,168.2662799354518,,,,,0
159,70,1,top,0,0,0,cv_fit,0,-8.75000000142092,154.5763815785521,,,,,0
159,71,2,top,1,0,0,cv_fit,0,-5.2500000027806895,166.11992802537705,,,,,0
159,72,0,top,0,0,0,cv_fit,0,-1.750000000251716,182.73731870710913,,,,,0
160,55,1,bottom,1,0,1,cv_fit,18,1.749998850012477,46.22404655708393,2.164020087171236,46.000531533165386,-0.2235150239185444,0.2235150239185444,1
160,56,2,bottom,0,0,1,cv_fit,20,5.24999905536739,78.9707203252972,5.8297391851992675,78.43716995600327,-0.5335503692939199,0.5335503692939199,1
160,57,0,bottom,1,0,1,cv_fit,5,8.749998651140967,105.06508321685442,9.421428192041873,107.9766038266699,2.911520609815483,2.911520609815483,1
160,58,1,bottom,1,0,1,cv_fit,11,8.749998850094107,88.45757469174058,9.486366367225594,87.90565839425173,-0.5519162974888445,0.5519162974888445,1
160,59,2,bottom,0,0,1,cv_fit,20,5.249999054801576,63.279586410719574,5.3366504864976285,63.28133733627671,0.001750925557132632,0.001750925557132632,1
160,60,0,bottom,2,1,1,cv_fit,16,1.7499986529337785,28.170454709737243,1.5463732500767513,28.673817748995262,0.5033630392580193,0.5033630392580193,1
160,61,1,top,1,0,0,cv_fit,1,-1.7500000001693805,150.7520560162836,,,,,0
160,62,2,top,1,0,0,cv_fit,0,-8.74999999659403,121.26856380413085,,,,,0
160,63,0,bottom,0,0,1,cv_fit,18,8.749998652423184,71.15668174468675,10.377176394714526,72.39632719599896,1.2396454513122137,1.2396454513122137,1
160,64,1,top,1,0,0,cv_fit,0,-5.249999997817492,132.44148235952073,,,,,0
160,65,2,bottom,1,0,1,cv_fit,20,5.249999054910461,46.15669402882229,5.158783783572878,46.16929269593446,0.01259866711217228,0.01259866711217228,1
160,66,0,bottom,1,0,1,cv_fit,7,1.7499986528469538,13.987784113735582,1.9314285715926423,13.84873455818645,-0.139049555549132,0.139049555549132,1
160,67,1,top,1,0,0,cv_fit,0,-8.750000001893682,136.81017289891633,,,,,0
160,68,2,top,0,0,0,cv_fit,0,-5.250000002857435,148.3494507278841,,,,,0
160,69,0,top,1,0,0,cv_fit,0,-1.7499999997626716,167.43788790957942,,,,,0
160,70,1,top,0,0,0,cv_fit,0,-8.749999999701457,153.38507447435546,,,,,0
160,71,2,top,0,0,0,cv_fit,0,-5.2500000002894,165.0396744235679,,,,,0
160,72,0,top,0,0,0,cv_fit,0,-1.7499999994613393,181.9054553010432,,,,,0
161,55,1,bottom,1,0,1,cv_fit,18,1.749998850358168,47.05146965031406,2.173181324968625,46.82292864610973,-0.228541004204331,0.228541004204331,1
161,56,2,bottom,1,0,1,cv_fit,20,5.249999054804364,80.07629582433464,5.844465648291826,79.52135397572134,-0.5549418486132964,0.5549418486132964,1
161,57,0,bottom,1,0,1,cv_fit,5,8.749998653851623,106.4484298083909,9.435479073714255,109.4086825547698,2.960252746378899,2.960252746378899,1
161,58,1,bottom,0,0,1,cv_fit,11,8.749998851346604,89.84119591160929,9.508813814697698,89.2776287953036,-0.5635671163056912,0.5635671163056912,1
161,59,2,bottom,1,0,1,cv_fit,20,5.249999055279169,64.38191185225412,5.325067422902767,64.38483748257754,0.0029256303234177494,0.0029256303234177494,1
161,60,0,bottom,1,0,1,cv_fit,16,1.7499986530261564,28.995741577338297,1.519582216432564,29.54139135274123,0.5456497754029321,0.5456497754029321,1
161,61,1,top,1,0,0,cv_fit,1,-1.7500000002986886,149.92184055063706,,,,,0
161,62,2,top,1,0,0,cv_fit,0,-8.750000004020864,120.09621586760657,,,,,0
161,63,0,bottom,1,0,1,cv_fit,18,8.749998652463859,72.53545066436891,10.426632293692977,73.79145218860694,1.2560015242380302,1.2560015242380302,1
161,64,1,top,1,0,0,cv_fit,0,-5.250000001892291,131.33077992478556,,,,,0
161,65,2,bottom,1,0,1,cv_fit,20,5.249999055526991,47.25307045387381,5.135510510256498,47.24090310992942,-0.012167343944391007,0.012167343944391007,1
161,66,0,bottom,2,1,1,cv_fit,8,1.7499986529128917,14.817709654081419,1.2203658864688736,14.91483207287962,0.09712241879820027,0.09712241879820027,1
161,67,1,top,1,0,0,cv_fit,0,-8.749999998632811,135.6358717099646,,,,,0
161,68,2,top,1,0,0,cv_fit,0,-5.250000000355686,147.2437835838655,,,,,0
161,69,0,top,1,0,0,cv_fit,0,-1.7499999991247808,166.61366911917236,,,,,0
161,70,1,top,1,0,0,cv_fit,0,-8.749999998712566,152.20299129037244,,,,,0
161,71,2,top,1,0,0,cv_fit,0,-5.249999997139591,163.9522414678352,,,,,0
161,72,0,top,0,0,0,cv_fit,0,-1.7499999997821227,181.06708404581855,,,,,0
162,55,1,bottom,1,0,1,cv_fit,18,1.7499988498372707,47.87417777969355,2.1823425627660136,47.645325759054074,-0.2288520206394722,0.2288520206394722,1
162,56,2,bottom,0,0,1,cv_fit,20,5.249999055418704,81.18617449150652,5.859192111384385,80.60553799543943,-0.5806364960670862,0.5806364960670862,1
162,57,0,bottom,1,0,1,cv_fit,5,8.749998652831195,107.82997581471074,9.44952995538664,110.84076128286969,3.010785468158957,3.010785468158957,1
162,58,1,bottom,0,0,1,cv_fit,11,8.749998850404628,91.21994956537921,9.531261262169803,90.6495991963555,-0.5703503690237142,0.5703503690237142,1
162,59,2,bottom,0,0,1,cv_fit,20,5.249999055341899,65.48428402125639,5.313484359307905,65.48833762887837,0.004053607621983701,0.004053607621983701,1
162,60,0,bottom,1,0,1,cv_fit,16,1.7499986531316938,29.82173034510205,1.492791182788376,30.408964956487196,0.5872346113851457,0.5872346113851457,1
162,61,1,top,1,0,0,cv_fit,1,-1.749999999190953,149.10025391856215,,,,,0
162,62,2,top,1,0,0,cv_fit,0,-8.749999997240014,118.91379695553813,,,,,0
162,63,0,bottom,0,0,1,cv_fit,18,8.749998652853666,73.91969773044934,10.476088192671428,75.18657718121491,1.2668794507655718,1.2668794507655718,1
162,64,1,top,1,0,0,cv_fit,0,-5.249999999282255,130.23188383980965,,,,,0
162,65,2,bottom,0,0,1,cv_fit,20,5.2499990552550475,48.35109290888394,5.112237236940118,48.31251352392438,-0.03857938495956148,0.03857938495956148,1
162,66,0,bottom,1,0,1,cv_fit,8,1.7499986531998912,15.647833557946104,1.175033629276169,15.742458544639618,0.09462498669351405,0.09462498669351405,1
162,67,1,top,1,0,0,cv_fit,0,-8.749999999929747,134.46770842994562,,,,,0
162,68,2,top,0,0,0,cv_fit,0,-5.249999998532027,146.13824612618808,,,,,0
162,69,0,top,0,0,0,cv_fit,0,-1.7499999990528734,165.78170653412445,,,,,0
162,70,1,top,1,0,0,cv_fit,0,-8.74999999851903,151.0222738167457,,,,,0
162,71,2,top,0,0,0,cv_fit,0,-5.249999999194387,162.85795744828488,,,,,0
162,72,0,top,0,0,0,cv_fit,0,-1.7500000006696965,180.23985166178147,,,,,0
163,55,1,bottom,1,0,1,cv_fit,18,1.749998849849113,48.69465812201776,2.191503800563402,48.46772287199842,-0.2269352500193449,0.2269352500193449,1
163,56,2,bottom,0,0,1,cv_fit,20,5.249999054471484,82.29162797858534,5.873918574476942,81.68972201515753,-0.6019059634278108,0.6019059634278108,1
163,57,0,bottom,1,0,1,cv_fit,5,8.749998653001471,109.2126872302395,9.463580837059023,112.27284001096959,3.0601527807300926,3.0601527807300926,1
163,58,1,bottom,0,0,1,cv_fit,11,8.74999884950862,92.60561450817336,9.553708709641906,92.02156959740736,-0.5840449107659964,0.5840449107659964,1
163,59,2,bottom,1,0,1,cv_fit,20,5.249999055536527,66.59494076212259,5.3019012957130425,66.5918377751792,-0.0031029869433893964,0.0031029869433893964,1
163,60,0,bottom,1,0,1,cv_fit,16,1.7499986534143404,30.646025393244383,1.4660001491441887,31.276538560233163,0.6305131669887807,0.6305131669887807,1
163,61,1,top,1,0,0,cv_fit,1,-1.7499999992532913,148.26743687024523,,,,,0
163,62,2,top,1,0,0,cv_fit,0,-8.750000000097995,117.73825226751534,,,,,0
163,63,0,bottom,0,0,1,cv_fit,18,8.749998653106902,75.29083726149551,10.525544091649879,76.58170217382289,1.290864912327379,1.290864912327379,1
163,64,1,top,1,0,0,cv_fit,0,-5.250000000188184,129.12617098024208,,,,,0
163,65,2,bottom,1,0,1,cv_fit,20,5.249999055523831,49.45533905151146,5.088963963623737,49.38412393791937,-0.0712151135920891,0.0712151135920891,1
163,66,0,bottom,1,0,1,cv_fit,8,1.7499986536261383,16.48115036328255,1.1297013720834643,16.570085016399645,0.08893465311709647,0.08893465311709647,1
163,67,1,top,1,0,0,cv_fit,0,-8.749999997250614,133.28469066582144,,,,,0
163,68,2,top,1,0,0,cv_fit,0,-5.250000002040824,145.05083621000878,,,,,0
163,69,0,top,1,0,0,cv_fit,0,-1.7499999998390237,164.9636370864819,,,,,0
163,70,1,top,0,0,0,cv_fit,0,-8.749999999554822,149.84770566974979,,,,,0
163,71,2,top,1,0,0,cv_fit,0,-5.249999997723952,161.76433711669435,,,,,0
163,72,0,top,0,0,0,cv_fit,0,-1.7500000008381917,179.406256458103,,,,,0
164,55,1,bottom,1,0,1,cv_fit,18,1.7499988502864632,49.52635367994659,2.2006650383607913,49.29011998494276,-0.23623369500382552,0.23623369500382552,1
164,56,2,bottom,0,0,1,cv_fit,20,5.2499990554377085,83.40187225547147,5.888645037569501,82.7739060348756,-0.62796622059588,0.62796622059588,1
164,57,0,bottom,1,0,1,cv_fit,5,8.749998650987251,110.5935046050744,9.477631718731406,113.70491873906948,3.1114141339950834,3.1114141339950834,1
164,58,1,bottom,0,0,1,cv_fit,11,8.749998851227684,93.98481163489514,9.57615615711401,93.39353999845926,-0.5912716364358772,0.5912716364358772,1
164,59,2,bottom,0,0,1,cv_fit,20,5.249999054865003,67.70426902769603,5.290318232118181,67.69533792148003,-0.008931106215996465,0.008931106215996465,1
164,60,0,bottom,0,0,1,cv_fit,16,1.7499986532284788,31.47489807067993,1.4392091155000015,32.14411216397913,0.6692140932991997,0.6692140932991997,1
164,61,1,top,1,0,0,cv_fit,1,-1.750000000983327,147.44003663962656,,,,,0
164,62,2,top,1,0,0,cv_fit,0,-8.749999999948425,116.5588470576468,,,,,0
164,63,0,bottom,0,0,1,cv_fit,18,8.749998652584521,76.6661575722187,10.57499999062833,77.97682716643084,1.3106695942121434,1.3106695942121434,1
164,64,1,top,1,0,0,cv_fit,0,-5.250000001563848,128.024406313983,,,,,0
164,65,2,bottom,1,0,1,cv_fit,20,5.249999055325138,50.56558379933832,5.065690690307356,50.45573435191433,-0.10984944742398994,0.10984944742398994,1
164,66,0,bottom,1,0,1,cv_fit,8,1.7499986532252647,17.304377288274395,1.0843691148907588,17.397711488159644,0.09333419988524838,0.09333419988524838,1
164,67,1,top,1,0,0,cv_fit,0,-8.749999999432607,132.10822659913606,,,,,0
164,68,2,top,1,0,0,cv_fit,0,-5.250000000092018,143.94530636787684,,,,,0
164,69,0,top,1,0,0,cv_fit,0,-1.7500000003997225,164.13322329268988,,,,,0
164,70,1,top,1,0,0,cv_fit,0,-8.74999999687372,148.65034846218532,,,,,0
164,71,2,top,1,0,0,cv_fit,0,-5.250000002057223,160.69734347457705,,,,,0
164,72,0,top,0,0,0,cv_fit,0,-1.7499999999455935,178.58971287734508,,,,,0
165,55,1,bottom,1,0,1,cv_fit,18,1.7499988501160566,50.35138306055457,2.20982627615818,50.11251709788711,-0.23886596266746096,0.23886596266746096,1
165,56,2,bottom,0,0,1,cv_fit,20,5.249999055875691,84.50192413600234,5.903371500662059,83.85809005459369,-0.6438340814086558,0.6438340814086558,1
165,57,0,bottom,1,0,1,cv_fit,5,8.749998655635245,111.97976566290265,9.49168260040379,115.13699746716938,3.157231804266729,3.157231804266729,1
165,58,1,bottom,0,0,1,cv_fit,11,8.749998849264113,95.36365684150229,9.598603604586113,94.76551039951113,-0.5981464419911617,0.5981464419911617,1
165,59,2,bottom,0,0,1,cv_fit,20,5.249999055233936,68.8191677122732,5.278735168523319,68.79883806778086,-0.02032964449233532,0.02032964449233532,1
165,60,0,bottom,1,0,1,cv_fit,16,1.7499986532761798,32.30406448097407,1.4124180818558143,33.0116857677251,0.7076212867510279,0.7076212867510279,1
165,61,1,top,1,0,0,cv_fit,1,-1.750000000162916,146.61893829874182,,,,,0
165,62,2,top,1,0,0,cv_fit,0,-8.74999999814063,115.38040310225786,,,,,0
165,63,0,bottom,1,0,1,cv_fit,18,8.749998652533792,78.03863980991527,10.62445588960678,79.37195215903881,1.3333123491235455,1.3333123491235455,1
165,64,1,top,1,0,0,cv_fit,0,-5.250000000295446,126.91593535049134,,,,,0
165,65,2,bottom,1,0,1,cv_fit,20,5.249999054877684,51.675418471331085,5.042417416990976,51.52734476590929,-0.148073705421794,0.148073705421794,1
165,66,0,bottom,1,0,1,cv_fit,8,1.7499986532628748,18.128733366253478,1.0390368576980542,18.22533795991967,0.09660459366619278,0.09660459366619278,1
165,67,1,top,1,0,0,cv_fit,0,-8.749999996195463,130.93536357075388,,,,,0
165,68,2,top,1,0,0,cv_fit,0,-5.249999998355701,142.844094828413,,,,,0
165,69,0,top,1,0,0,cv_fit,0,-1.7500000004010572,163.30747097127826,,,,,0
165,70,1,top,1,0,0,cv_fit,0,-8.749999999997069,147.46596132234356,,,,,0
165,71,2,top,0,0,0,cv_fit,0,-5.250000001423851,159.6130081670761,,,,,0
165,72,0,top,0,0,0,cv_fit,0,-1.7500000014456487,177.7528598231819,,,,,0
166,55,1,bottom,1,0,1,cv_fit,18,1.7499988506251596,51.179368822179285,2.218987513955569,50.93491421083145,-0.24445461134783386,0.24445461134783386,1
166,56,2,bottom,0,0,1,cv_fit,20,5.249999055523922,85.61253509025032,5.918097963754618,84.94227407431178,-0.6702610159385358,0.6702610159385358,1
166,57,0,bottom,1,0,1,cv_fit,5,8.749998649458352,113.36562983519717,9.505733482076174,116.56907619526928,3.203446360072107,3.203446360072107,1
166,58,1,bottom,0,0,1,cv_fit,11,8.74999885063814,96.75069602650123,9.621051052058219,96.13748080056303,-0.6132152259382053,0.6132152259382053,1
166,59,2,bottom,0,0,1,cv_fit,20,5.249999055362045,69.9199062375665,5.267152104928457,69.9023382140817,-0.0175680234847988,0.0175680234847988,1
166,60,0,bottom,1,0,1,cv_fit,16,1.7499986537051502,33.127012944194874,1.385627048211627,33.879259371471036,0.7522464272761624,0.7522464272761624,1
166,61,1,top,1,0,0,cv_fit,1,-1.7499999999130957,145.78603732598253,,,,,0
166,62,2,top,1,0,0,cv_fit,0,-8.74999999770294,114.20864254346148,,,,,0
166,63,0,bottom,0,0,1,cv_fit,18,8.74999865290478,79.42000267144432,10.673911788585231,80.76707715164679,1.3470744802024655,1.3470744802024655,1
166,64,1,top,1,0,0,cv_fit,0,-5.249999999069215,125.80740720539018,,,,,0
166,65,2,bottom,1,0,1,cv_fit,20,5.249999055554798,52.779832461186636,5.019144143674596,52.59895517990425,-0.18087728128238467,0.18087728128238467,1
166,66,0,bottom,2,1,1,cv_fit,9,1.7499986531887335,18.960562437145914,1.34974203400784,19.085728345705405,0.1251659085594916,0.1251659085594916,1
166,67,1,top,0,0,0,cv_fit,0,-8.749999999425551,129.75810608091345,,,,,0
166,68,2,top,1,0,0,cv_fit,0,-5.249999998753323,141.73708491192696,,,,,0
166,69,0,top,1,0,0,cv_fit,0,-1.749999999860066,162.4894625805805,,,,,0
166,70,1,top,1,0,0,cv_fit,0,-8.750000001770031,146.28140626150554,,,,,0
166,71,2,top,1,0,0,cv_fit,0,-5.249999999846007,158.5234848255245,,,,,0
166,72,0,top,0,0,0,cv_fit,0,-1.7500000011884553,176.92523070863209,,,,,0
167,55,1,bottom,1,0,1,cv_fit,18,1.7499988504571309,52.00891479781253,2.2281487517529577,51.757311323775795,-0.25160347403673455,0.25160347403673455,1
167,56,2,bottom,0,0,1,cv_fit,20,5.249999055307521,86.72056731969572,5.932824426847176,86.02645809402985,-0.6941092256658692,0.6941092256658692,1
167,57,0,bottom,1,0,1,cv_fit,5,8.749998650002675,114.746760054327,9.519784363748556,118.00115492336917,3.254394869042173,3.254394869042173,1
167,58,1,bottom,0,0,1,cv_fit,11,8.749998851878615,98.13748154996101,9.643498499530322,97.5094512016149,-0.6280303483461154,0.6280303483461154,1
167,59,2,bottom,1,0,1,cv_fit,20,5.249999055001099,71.02218590052232,5.255569041333596,71.0058383603825,-0.01634754013981876,0.01634754013981876,1
167,60,0,bottom,1,0,1,cv_fit,16,1.7499986531801357,33.951185917435964,1.3588360145674399,34.746832975217,0.7956470577810393,0.7956470577810393,1
167,61,1,top,1,0,0,cv_fit,1,-1.7499999983819623,144.9611242292746,,,,,0
167,62,2,top,1,0,0,cv_fit,0,-8.750000003788116,113.02816166494965,,,,,0
167,63,0,bottom,1,0,1,cv_fit,18,8.749998652777444,80.80472252101085,10.723367687563682,82.16220214425476,1.3574796232439184,1.3574796232439184,1
167,64,1,top,1,0,0,cv_fit,0,-5.249999999305121,124.70435314807594,,,,,0
167,65,2,bottom,1,0,1,cv_fit,20,5.249999054585861,53.87866554124155,4.995870870358216,53.67056559389921,-0.20809994734234039,0.20809994734234039,1
167,66,0,bottom,1,0,1,cv_fit,9,1.7499986534600727,19.7799479718176,1.3359336305063434,19.930277971134217,0.15032999931661806,0.15032999931661806,1
167,67,1,top,0,0,0,cv_fit,0,-8.750000003072696,128.59385289173215,,,,,0
167,68,2,top,0,0,0,cv_fit,0,-5.250000002047765,140.63556445910316,,,,,0
167,69,0,top,0,0,0,cv_fit,0,-1.7499999985380374,161.6650301659928,,,,,0
167,70,1,top,1,0,0,cv_fit,0,-8.749999997894712,145.09637812623717,,,,,0
167,71,2,top,0,0,0,cv_fit,0,-5.250000000065097,157.42723237615854,,,,,0
167,72,0,top,0,0,0,cv_fit,0,-1.7499999996555677,176.1024310733832,,,,,0
168,55,1,bottom,1,0,1,cv_fit,18,1.7499988502916202,52.83659538214398,2.2373099895503463,52.57970843672014,-0.2568869454238438,0.2568869454238438,1
168,56,2,bottom,0,0,1,cv_fit,20,5.249999055514847,87.82997283458577,5.947550889939734,87.11064211374794,-0.7193307208378314,0.7193307208378314,1
168,57,0,bottom,1,0,1,cv_fit,5,8.749998654484154,116.12920640460938,9.53383524542094,119.43323365146907,3.3040272468596896,3.3040272468596896,1
168,58,1,bottom,1,0,1,cv_fit,11,8.749998852907353,99.51597583221263,9.665945947002427,98.88142160266679,-0.6345542295458415,0.6345542295458415,1
