Frame,gid,model,main_cluster,is_roi,u,u_bin
217,59,2,7,0,1.0,19
217,60,0,15,1,0.5,10
217,61,1,2,0,0.0,0
217,61,1,2,1,0.4984802671748452,9
217,61,1,2,0,0.9969168762227011,19
217,61,1,2,0,0.002319050356900333,0
217,61,1,2,1,0.5008445760899077,10
217,61,1,2,0,1.0,19
217,62,2,13,1,0.5,10
217,63,0,9,1,0.0,0
217,63,0,9,0,0.3290364458738541,6
217,63,0,9,0,0.6706531736994034,13
217,63,0,9,0,1.0,19
217,65,2,6,1,0.24714230023122588,4
217,65,2,6,0,0.4962158613906717,9
217,65,2,6,0,0.0,0
217,65,2,6,0,0.7486884617334918,14
217,65,2,6,0,1.0,19
217,66,0,5,1,0.0,0
217,66,0,5,0,1.0,19
217,67,1,12,1,0.5,10
217,69,0,3,0,0.0,0
217,69,0,3,1,0.5000142242900342,10
217,69,0,3,0,1.0,19
217,71,2,1,0,0.0,0
217,71,2,1,0,0.33392590275027206,6
217,71,2,1,1,0.6663975342879579,13
217,71,2,1,0,1.0,19
217,72,0,4,1,0.0,0
217,72,0,4,0,1.0,19
218,55,1,17,1,0.5,10
218,56,2,7,0,0.0,0
218,56,2,7,1,0.5000082438989567,10
218,56,2,7,0,1.0,19
218,57,0,11,0,0.0,0
218,57,0,11,1,0.5000038301077545,10
218,57,0,11,0,1.0,19
218,58,1,10,1,0.0,0
218,58,1,10,0,0.4983120186290886,9
218,58,1,10,0,1.0,19
218,59,2,9,0,0.0,0
218,59,2,9,1,0.4989876641155308,9
218,59,2,9,0,1.0,19
218,60,0,6,1,0.0,0
218,60,0,6,0,1.0,19
218,61,1,4,0,0.0,0
218,61,1,4,0,0.4998501343080044,9
218,61,1,4,1,1.0,19
218,63,0,12,0,0.0,0
218,63,0,12,1,0.3340998266681499,6
218,63,0,12,0,0.668190287917085,13
218,63,0,12,0,1.0,19
218,64,1,15,1,0.5,10
218,65,2,8,0,0.0,0
218,65,2,8,1,0.33290850073915507,6
218,65,2,8,0,0.6657923476025571,13
218,65,2,8,0,1.0,19
218,66,0,5,1,0.0,0
218,66,0,5,0,1.0,19
218,67,1,14,1,0.5,10
218,69,0,3,0,0.0,0
218,69,0,3,1,0.5000142242900342,10
218,69,0,3,0,1.0,19
218,71,2,1,0,1.0,19
218,71,2,1,0,0.0,0
218,71,2,1,1,0.49318443085033653,9
218,72,0,2,0,0.0,0
218,72,0,2,1,0.5001954215982191,10
218,72,0,2,0,1.0,19
219,56,2,7,1,0.0,0
219,56,2,7,0,0.501003532803999,10
219,56,2,7,0,1.0,19
219,57,0,10,0,0.0,0
219,57,0,10,1,0.33473320646193144,6
219,57,0,10,0,0.6673690626852826,13
219,57,0,10,0,1.0,19
219,58,1,9,1,0.0,0
219,58,1,9,0,1.0,19
219,59,2,6,0,0.0,0
219,59,2,6,1,0.3324439701611379,6
219,59,2,6,0,0.661974537541273,13
219,59,2,6,0,1.0,19
219,60,0,13,1,0.5,10
219,61,1,3,0,0.0,0
219,61,1,3,1,0.5000231872799766,10
219,61,1,3,0,1.0,19
219,65,2,5,0,0.0,0
219,65,2,5,1,0.3342910677463291,6
219,65,2,5,0,0.6658027758794506,13
219,65,2,5,0,1.0,19
219,66,0,4,1,0.0,0
219,66,0,4,0,0.42713401754007213,8
219,66,0,4,0,1.0,19
219,69,0,2,0,0.0,0
219,69,0,2,1,0.5003066601828823,10
219,69,0,2,0,1.0,19
219,71,2,1,1,0.0,0
219,71,2,1,0,1.0,19
219,72,0,12,1,0.5,10
220,56,2,9,0,0.0,0
220,56,2,9,1,0.33137903285276277,6
220,56,2,9,0,0.665016881084842,13
220,56,2,9,0,1.0,19
220,58,1,13,0,0.0,0
220,58,1,13,1,1.0,19
220,59,2,8,1,0.0,0
220,59,2,8,0,1.0,19
220,60,0,20,1,0.5,10
220,61,1,4,0,0.0,0
220,61,1,4,1,0.5004829376143136,10
220,61,1,4,0,1.0,19
220,63,0,11,0,0.0,0
220,63,0,11,1,0.3312741620462841,6
220,63,0,11,0,0.6625393970408369,13
220,63,0,11,0,1.0,19
220,64,1,17,1,0.5,10
220,65,2,7,1,0.0,0
220,65,2,7,0,0.5011203087781141,10
220,65,2,7,0,1.0,19
220,66,0,6,1,0.0,0
220,66,0,6,0,1.0,19
220,67,1,14,1,0.5,10
220,70,1,15,1,0.5,10
220,71,2,1,1,0.0,0
220,71,2,1,0,1.0,19
220,72,0,3,0,1.0,19
220,72,0,3,1,0.0,0
221,55,1,5,1,0.0,0
221,55,1,5,0,1.0,19
221,56,2,10,1,0.0,0
221,56,2,10,0,0.4989939960387284,9
221,56,2,10,0,1.0,19
221,57,0,12,0,0.0,0
221,57,0,12,1,0.5000035813105781,10
221,57,0,12,0,1.0,19
221,58,1,13,1,0.0,0
221,58,1,13,0,0.5016975530690456,10
221,58,1,13,0,1.0,19
221,59,2,9,0,0.0,0
221,59,2,9,1,0.33420823611870437,6
221,59,2,9,0,0.6671112374076611,13
221,59,2,9,0,1.0,19
221,60,0,7,1,0.0,0
221,60,0,7,0,1.0,19
221,61,1,2,1,0.0,0
221,61,1,2,0,0.5004029326597663,10
221,61,1,2,0,1.0,19
221,62,2,16,1,0.5,10
221,63,0,11,0,0.0,0
221,63,0,11,1,0.3304131910345822,6
221,63,0,11,0,0.663093559683707,13
221,63,0,11,0,1.0,19
221,64,1,17,1,0.5,10
221,65,2,8,1,0.0,0
221,65,2,8,0,0.5000157932725252,10
221,65,2,8,0,1.0,19
221,66,0,6,1,0.0,0
221,66,0,6,0,0.289383780130132,5
221,66,0,6,0,1.0,19
221,67,1,15,1,0.5,10
221,69,0,3,0,0.0,0
221,69,0,3,1,0.4998921310364139,9
221,69,0,3,0,1.0,19
221,71,2,1,0,1.0,19
221,71,2,1,1,0.0,0
221,72,0,4,1,0.0,0
221,72,0,4,0,1.0,19
222,56,2,9,0,1.0,19
222,56,2,9,1,0.0,0
222,57,0,10,1,0.0,0
222,57,0,10,0,0.5000034704504605,10
222,57,0,10,0,1.0,19
222,58,1,12,1,0.0,0
222,58,1,12,0,1.0,19
222,59,2,8,0,0.0,0
222,59,2,8,1,0.33378604682980556,6
222,59,2,8,0,0.6662611716391506,13
222,59,2,8,0,1.0,19
222,60,0,18,1,0.5,10
222,61,1,3,1,0.0,0
222,61,1,3,0,1.0,19
222,62,2,1,0,1.0,19
222,62,2,1,1,0.0,0
222,63,0,11,1,0.0,0
222,63,0,11,0,0.33190119439671084,6
222,63,0,11,0,0.6680618154262931,13
222,63,0,11,0,1.0,19
222,65,2,7,0,0.0,0
222,65,2,7,1,0.331381162843679,6
222,65,2,7,0,0.6652176719149129,13
222,65,2,7,0,1.0,19
222,66,0,6,1,0.0,0
222,66,0,6,0,0.6666943336752411,13
222,66,0,6,0,1.0,19
222,67,1,13,1,0.5,10
222,70,1,14,1,0.5,10
222,72,0,2,1,0.0,0
222,72,0,2,0,0.4997151432338618,9
222,72,0,2,0,1.0,19
223,56,2,7,1,0.0,0
223,56,2,7,0,0.4979579420127023,9
223,56,2,7,0,1.0,19
223,57,0,9,0,0.0,0
223,57,0,9,1,0.3333379133534333,6
223,57,0,9,0,0.6666711994081246,13
223,57,0,9,0,1.0,19
223,58,1,16,1,0.5,10
223,59,2,6,0,0.5000849164353314,10
223,59,2,6,1,0.0,0
223,59,2,6,0,1.0,19
223,60,0,3,1,0.0,0
223,60,0,3,0,1.0,19
223,63,0,8,1,0.0,0
223,63,0,8,0,0.5000060051756889,10
223,63,0,8,0,1.0,19
223,64,1,13,1,0.5,10
223,65,2,5,0,0.0,0
223,65,2,5,1,0.5000937621542999,10
223,65,2,5,0,1.0,19
223,67,1,10,1,0.5,10
223,69,0,2,0,0.0,0
223,69,0,2,1,0.5003920732565588,10
223,69,0,2,0,1.0,19
223,72,0,1,0,1.0,19
223,72,0,1,0,0.0,0
223,72,0,1,1,0.5001909452839172,10
224,55,1,5,1,0.0,0
224,55,1,5,1,0.3427503465653031,6
224,55,1,5,0,1.0,19
224,56,2,7,0,0.0,0
224,56,2,7,1,0.33334291532791416,6
224,56,2,7,0,0.6666761223123877,13
224,56,2,7,0,1.0,19
224,57,0,9,1,0.33129602622126725,6
224,57,0,9,0,0.6646082925974272,13
224,57,0,9,0,1.0,19
224,57,0,9,0,0.0,0
224,59,2,8,1,0.0,0
224,59,2,8,0,0.4958298237433645,9
224,59,2,8,0,1.0,19
224,60,0,17,1,0.5,10
224,61,1,1,1,0.0,0
224,61,1,1,0,1.0,19
224,62,2,14,1,0.5,10
224,63,0,10,0,0.0,0
224,63,0,10,1,0.5000060061590748,10
224,63,0,10,0,1.0,19
224,64,1,15,1,0.5,10
224,65,2,6,0,0.0,0
224,65,2,6,0,0.33289884306835577,6
224,65,2,6,1,0.667119443609527,13
224,65,2,6,0,1.0,19
224,66,0,4,1,0.0,0
224,66,0,4,0,0.3738321660632543,7
224,66,0,4,0,1.0,19
224,67,1,13,1,0.5,10
224,69,0,2,0,0.0,0
224,69,0,2,1,0.3333550862091304,6
224,69,0,2,0,0.6666880431103347,13
224,69,0,2,0,1.0,19
224,70,1,11,1,0.5,10
224,72,0,3,0,0.0,0
224,72,0,3,1,0.49979802244748595,9
224,72,0,3,0,1.0,19
225,55,1,5,1,0.0,0
225,55,1,5,0,1.0,19
225,56,2,8,1,0.0,0
225,56,2,8,0,0.5000285957348399,10
225,56,2,8,0,1.0,19
225,57,0,10,0,0.0,0
225,57,0,10,1,0.5000032620906879,10
225,57,0,10,0,1.0,19
225,59,2,7,0,0.0,0
225,59,2,7,1,1.0,19
225,60,0,13,1,0.5,10
225,61,1,3,0,1.0,19
225,61,1,3,1,0.0,0
225,62,2,1,1,0.4159022579740469,8
225,62,2,1,0,1.0,19
225,62,2,1,1,0.0,0
225,63,0,9,0,0.0,0
225,63,0,9,1,0.4983361952570443,9
225,63,0,9,0,1.0,19
225,65,2,6,0,0.0,0
225,65,2,6,1,0.33345248562534313,6
225,65,2,6,0,0.6682125351427303,13
225,65,2,6,0,1.0,19
225,66,0,14,1,0.5,10
225,67,1,11,1,0.5,10
225,69,0,2,0,0.0,0
225,69,0,2,1,0.4997179255965827,9
225,69,0,2,0,1.0,19
225,70,1,12,1,0.5,10
225,72,0,4,1,0.0,0
225,72,0,4,0,1.0,19
226,55,1,3,0,0.0,0
226,55,1,3,1,1.0,19
226,56,2,6,1,0.5010268823230085,10
226,56,2,6,0,1.0,19
226,56,2,6,0,0.0,0
226,57,0,9,0,0.0,0
226,57,0,9,1,0.33333763869942284,6
226,57,0,9,0,0.6666709284894511,13
226,57,0,9,0,1.0,19
226,59,2,7,0,0.0,0
226,59,2,7,1,0.3337977669984937,6
226,59,2,7,0,0.6675824838786267,13
226,59,2,7,0,1.0,19
226,60,0,4,1,0.0,0
226,60,0,4,0,1.0,19
226,63,0,8,0,0.0,0
226,63,0,8,1,0.33407114855181774,6
226,63,0,8,0,0.6681345677415743,13
226,63,0,8,0,1.0,19
226,65,2,5,0,0.0,0
226,65,2,5,1,0.3359848117764894,6
226,65,2,5,0,0.670031846189751,13
226,65,2,5,0,1.0,19
226,66,0,14,1,0.5,10
226,67,1,11,1,0.5,10
226,69,0,1,0,0.0,0
226,69,0,1,1,0.5000559693090488,10
226,69,0,1,0,1.0,19
226,70,1,10,1,0.5,10
226,72,0,2,0,0.0,0
226,72,0,2,1,0.49984011246815996,9
226,72,0,2,0,1.0,19
227,55,1,4,0,0.0,0
227,55,1,4,1,0.5000231845598231,10
227,55,1,4,0,1.0,19
227,57,0,9,1,0.0,0
227,57,0,9,0,1.0,19
227,59,2,5,0,0.0,0
227,59,2,5,1,0.3352097301961504,6
227,59,2,5,0,0.6676108214031097,13
227,59,2,5,0,1.0,19
227,60,0,16,1,0.5,10
227,61,1,14,1,0.5,10
227,62,2,1,0,1.0,19
227,62,2,1,1,0.0,0
227,63,0,8,0,0.0,0
227,63,0,8,1,0.3340474303143733,6
227,63,0,8,0,0.6659633059893335,13
227,63,0,8,0,1.0,19
227,64,1,13,1,0.5,10
227,65,2,6,0,0.0,0
227,65,2,6,1,0.33203700118764673,6
227,65,2,6,0,0.6639581828823042,13
227,65,2,6,0,1.0,19
227,66,0,15,1,0.5,10
227,67,1,11,1,0.5,10
227,69,0,3,0,0.0,0
227,69,0,3,1,0.33335626900327653,6
227,69,0,3,0,0.6666891984201776,13
227,69,0,3,0,1.0,19
227,70,1,10,1,0.5,10
227,71,2,12,1,0.5,10
227,72,0,2,1,0.0,0
227,72,0,2,0,1.0,19
228,55,1,4,0,0.0,0
228,55,1,4,1,0.5000422151936748,10
228,55,1,4,0,1.0,19
228,56,2,9,0,0.0,0
228,56,2,9,1,0.3342340006178968,6
228,56,2,9,0,0.6671213080555723,13
228,56,2,9,0,1.0,19
228,57,0,11,0,0.0,0
228,57,0,11,1,0.50000306968131,10
228,57,0,11,0,1.0,19
228,59,2,8,1,0.0,0
228,59,2,8,0,0.5010402753947,10
228,59,2,8,0,1.0,19
228,60,0,6,1,0.0,0
228,60,0,6,0,0.3734960639410076,7
228,60,0,6,0,1.0,19
228,61,1,16,1,0.5,10
228,62,2,1,0,1.0,19
228,62,2,1,1,0.0,0
228,63,0,10,0,0.0,0
228,63,0,10,1,0.5000053756202054,10
228,63,0,10,0,1.0,19
228,64,1,14,1,0.5,10
228,65,2,7,0,0.0,0
228,65,2,7,1,0.33243820066453983,6
228,65,2,7,0,0.6662277192238224,13
228,65,2,7,0,1.0,19
228,66,0,5,1,0.0,0
228,66,0,5,0,1.0,19
228,66,0,5,0,0.4431482977882145,8
228,67,1,12,1,0.5,10
228,69,0,3,0,0.0,0
228,69,0,3,0,0.3333575391992935,6
228,69,0,3,1,0.6666904385747346,13
228,69,0,3,0,1.0,19
228,70,1,13,1,0.5,10
228,71,2,15,1,0.5,10
228,72,0,2,0,0.0,0
228,72,0,2,1,0.5000122813179172,10
228,72,0,2,0,1.0,19
229,55,1,4,0,0.0,0
229,55,1,4,1,0.4997166789224279,9
229,55,1,4,0,1.0,19
229,56,2,7,0,0.0,0
229,56,2,7,1,0.49914132218307294,9
229,56,2,7,0,1.0,19
229,57,0,9,0,0.0,0
229,57,0,9,1,0.33333738609152186,6
229,57,0,9,0,0.6666706792499957,13
229,57,0,9,0,1.0,19
229,59,2,6,0,0.0,0
229,59,2,6,1,0.5056772240066005,10
229,59,2,6,0,1.0,19
229,60,0,17,1,0.5,10
229,63,0,8,1,0.0,0
229,63,0,8,0,0.4966104053874581,9
229,63,0,8,0,1.0,19
229,64,1,1,0,1.0,19
229,64,1,1,1,0.0,0
229,65,2,5,0,0.0,0
229,65,2,5,1,0.33550907431898397,6
229,65,2,5,0,0.6684252866553231,13
229,65,2,5,0,1.0,19
229,66,0,16,1,0.5,10
229,67,1,11,1,0.5,10
229,69,0,2,0,0.0,0
229,69,0,2,1,0.5000184792089603,10
229,69,0,2,0,1.0,19
229,70,1,10,1,0.5,10
229,71,2,14,1,0.5,10
230,55,1,5,1,0.0,0
230,55,1,5,0,1.0,19
230,56,2,6,1,0.0,0
230,56,2,6,0,0.500006226778304,10
230,56,2,6,0,1.0,19
230,59,2,8,1,0.0,0
230,59,2,8,0,0.5000234958153437,10
230,59,2,8,0,1.0,19
230,60,0,16,1,0.5,10
230,62,2,1,1,0.5287942493920401,10
230,62,2,1,0,1.0,19
230,62,2,1,0,0.0,0
230,63,0,10,0,0.0,0
230,63,0,10,1,0.24881164487331503,4
230,63,0,10,0,0.4976181287765476,9
230,63,0,10,0,0.7480527452405255,14
230,63,0,10,0,1.0,19
230,64,1,13,1,0.5,10
230,65,2,7,0,0.0,0
230,65,2,7,1,0.49588005946971103,9
230,65,2,7,0,1.0,19
230,66,0,15,1,0.5,10
230,67,1,12,1,0.5,10
230,69,0,2,0,0.0,0
230,69,0,2,0,0.5000195298845727,10
230,69,0,2,1,1.0,19
230,70,1,11,1,0.5,10
230,72,0,4,0,0.0,0
230,72,0,4,1,0.5000128866149157,10
230,72,0,4,0,1.0,19
231,55,1,6,0,0.0,0
231,55,1,6,1,1.0,19
231,57,0,10,0,0.0,0
231,57,0,10,1,0.24960745148121685,4
231,57,0,10,0,0.49758857739973184,9
231,57,0,10,0,0.7518912113337457,15
231,57,0,10,0,1.0,19
231,59,2,7,0,0.0,0
231,59,2,7,1,0.501021250876145,10
231,59,2,7,0,1.0,19
231,60,0,13,1,0.5,10
231,61,1,12,1,0.5,10
231,62,2,1,0,1.0,19
231,62,2,1,1,0.0,0
231,63,0,9,0,0.0,0
231,63,0,9,1,0.3347615512188557,6
231,63,0,9,0,0.6673839894251344,13
231,63,0,9,0,1.0,19
231,65,2,8,1,0.0,0
231,65,2,8,0,0.5000123063098184,10
231,65,2,8,0,1.0,19
231,66,0,5,1,0.0,0
231,66,0,5,0,1.0,19
231,67,1,11,1,0.5,10
231,72,0,4,1,0.0,0
231,72,0,4,0,1.0,19
232,57,0,6,0,0.0,0
232,57,0,6,1,0.33333715238639067,6
232,57,0,6,0,0.6666704485984142,13
232,57,0,6,0,1.0,19
232,59,2,4,0,0.0,0
232,59,2,4,1,0.5000082458554235,10
232,59,2,4,0,1.0,19
232,60,0,15,1,0.5,10
232,61,1,13,1,0.5,10
232,62,2,9,1,0.5,10
232,63,0,5,1,0.0,0
232,63,0,5,0,0.5000048310732977,10
232,63,0,5,0,1.0,19
232,64,1,12,1,0.5,10
232,65,2,3,0,0.0,0
232,65,2,3,1,0.4991825900728239,9
232,65,2,3,0,1.0,19
232,66,0,14,1,0.5,10
232,67,1,7,1,0.5,10
232,68,2,10,1,0.5,10
232,69,0,1,0,0.0,0
232,69,0,1,1,0.3332155468165125,6
232,69,0,1,0,0.666827463319877,13
232,69,0,1,0,1.0,19
232,71,2,11,1,0.5,10
232,72,0,2,1,0.0,0
232,72,0,2,0,1.0,19
233,55,1,4,1,0.0,0
233,55,1,4,0,1.0,19
233,56,2,7,1,0.0,0
233,56,2,7,0,1.0,19
233,57,0,8,0,0.0,0
233,57,0,8,1,0.5000028089790738,10
233,57,0,8,0,1.0,19
233,58,1,10,1,0.0,0
233,58,1,10,0,1.0,19
233,59,2,5,0,0.0,0
233,59,2,5,1,0.33334417116504084,6
233,59,2,5,0,0.6666773502886565,13
233,59,2,5,0,1.0,19
233,60,0,16,1,0.5,10
233,61,1,14,1,0.5,10
233,62,2,1,0,1.0,19
233,62,2,1,1,0.1815129874278332,3
233,62,2,1,0,0.0,0
233,63,0,9,0,0.0,0
233,63,0,9,1,0.3340876050796172,6
233,63,0,9,0,0.6659505418939244,13
233,63,0,9,0,1.0,19
233,64,1,13,1,0.5,10
233,65,2,6,1,0.0,0
233,65,2,6,0,0.5082677981509893,10
233,65,2,6,0,1.0,19
233,66,0,3,1,0.0,0
233,66,0,3,0,1.0,19
233,67,1,12,1,0.5,10
233,69,0,2,0,0.0,0
233,69,0,2,0,0.3334608938836656,6
233,69,0,2,1,0.6666214680467939,13
233,69,0,2,0,1.0,19
233,70,1,11,1,0.5,10
233,72,0,15,1,0.5,10
234,55,1,3,0,0.0,0
234,55,1,3,1,0.5000195298844113,10
234,55,1,3,0,1.0,19
234,56,2,5,1,0.0,0
234,56,2,5,0,0.4990476474734584,9
234,56,2,5,0,1.0,19
234,57,0,8,0,0.0,0
234,57,0,8,1,0.5000027279862919,10
234,57,0,8,0,1.0,19
234,59,2,6,0,0.0,0
234,59,2,6,1,0.4990316006723766,9
234,59,2,6,0,1.0,19
234,60,0,17,1,0.5,10
234,62,2,12,1,0.5,10
234,63,0,7,0,0.0,0
234,63,0,7,1,0.33261269284184053,6
234,63,0,7,0,0.6652191775918049,13
234,63,0,7,0,1.0,19
234,64,1,13,1,0.5,10
234,65,2,4,0,0.0,0
234,65,2,4,1,0.3338508449618653,6
234,65,2,4,0,0.6676860207804872,13
234,65,2,4,0,1.0,19
234,66,0,16,1,0.5,10
234,67,1,10,1,0.5,10
234,68,2,14,1,0.5,10
234,69,0,2,0,0.0,0
234,69,0,2,1,0.5000206589748484,10
234,69,0,2,0,1.0,19
234,70,1,9,1,0.5,10
234,72,0,1,1,0.0,0
234,72,0,1,0,1.0,19
235,55,1,6,1,0.0,0
235,55,1,6,0,1.0,19
235,56,2,10,1,0.0,0
235,56,2,10,0,0.5000055671986477,10
235,56,2,10,0,1.0,19
235,57,0,12,1,0.0,0
235,57,0,12,0,0.5000026510435116,10
235,57,0,12,0,1.0,19
235,59,2,8,0,0.0,0
235,59,2,8,1,0.3338062104046741,6
235,59,2,8,0,0.6662329116110296,13
235,59,2,8,0,1.0,19
235,60,0,18,1,0.5,10
235,61,1,17,1,0.5,10
235,62,2,2,0,1.0,19
235,62,2,2,1,0.5440139776866086,10
235,62,2,2,1,0.0,0
235,63,0,11,1,0.0,0
235,63,0,11,0,0.5000045080819578,10
235,63,0,11,0,1.0,19
235,64,1,3,0,0.6952932532370371,13
235,64,1,3,1,0.0,0
235,64,1,3,0,1.0,19
235,65,2,9,0,0.0,0
235,65,2,9,1,0.50001120265968,10
235,65,2,9,0,1.0,19
235,66,0,7,1,0.0,0
235,66,0,7,0,0.3772546369472367,7
235,66,0,7,0,1.0,19
235,67,1,1,1,0.0,0
235,67,1,1,0,1.0,19
235,68,2,14,1,0.5,10
235,69,0,5,0,0.0,0
235,69,0,5,0,0.3330728760723183,6
235,69,0,5,1,0.6665502174104949,13
235,69,0,5,0,1.0,19
235,70,1,13,1,0.5,10
235,71,2,16,1,0.5,10
235,72,0,4,0,0.0,0
235,72,0,4,1,0.5002173715404359,10
235,72,0,4,0,1.0,19
236,55,1,4,0,0.0,0
236,55,1,4,1,1.0,19
236,56,2,8,0,0.0,0
236,56,2,8,1,0.3324332974490644,6
236,56,2,8,0,0.6662202326743394,13
236,56,2,8,0,1.0,19
236,57,0,10,1,0.0,0
236,57,0,10,0,0.5000025766613174,10
236,57,0,10,0,1.0,19
236,59,2,7,0,0.0,0
236,59,2,7,1,0.4989443740217135,9
236,59,2,7,0,1.0,19
236,60,0,17,1,0.5,10
236,61,1,15,1,0.5,10
236,62,2,12,1,0.5,10
236,63,0,9,1,0.0,0
236,63,0,9,0,0.5001642660242792,10
236,63,0,9,0,1.0,19
236,64,1,14,1,0.5,10
236,65,2,6,0,0.0,0
236,65,2,6,1,0.33427145271941094,6
236,65,2,6,0,0.6671919969618609,13
236,65,2,6,0,1.0,19
236,66,0,5,1,0.0,0
236,66,0,5,0,1.0,19
236,67,1,1,0,1.0,19
236,67,1,1,1,0.0,0
236,69,0,2,0,1.0,19
236,69,0,2,1,0.0,0
236,70,1,11,1,0.5,10
236,71,2,13,1,0.5,10
236,72,0,3,0,0.0,0
236,72,0,3,1,0.5000142231828933,10
236,72,0,3,0,1.0,19
237,55,1,3,1,0.0,0
237,55,1,3,0,1.0,19
237,56,2,8,1,0.0,0
237,56,2,8,0,0.49907499305097847,9
237,56,2,8,0,1.0,19
237,57,0,10,0,0.0,0
237,57,0,10,1,0.3340650184756156,6
237,57,0,10,0,0.6659619795600129,13
237,57,0,10,0,1.0,19
237,59,2,7,1,0.0,0
237,59,2,7,0,0.5012099327927133,10
237,59,2,7,0,1.0,19
237,60,0,5,1,0.0,0
237,60,0,5,0,1.0,19
237,62,2,13,1,0.5,10
237,63,0,9,0,0.0,0
237,63,0,9,1,0.5016069881711082,10
237,63,0,9,0,1.0,19
237,64,1,15,1,0.5,10
237,65,2,6,0,0.0,0
237,65,2,6,1,0.3334447578998614,6
237,65,2,6,0,0.668136790519017,13
237,65,2,6,0,1.0,19
237,66,0,4,1,0.0,0
237,66,0,4,0,1.0,19
237,67,1,11,1,0.5,10
237,68,2,16,1,0.5,10
237,69,0,1,1,0.5002535280070946,10
237,69,0,1,0,1.0,19
237,69,0,1,0,0.0,0
237,72,0,2,0,0.0,0
237,72,0,2,1,0.3333529521240711,6
237,72,0,2,0,0.6666859573519626,13
237,72,0,2,0,1.0,19
238,55,1,4,0,0.0,0
238,55,1,4,1,0.5000184808290931,10
238,55,1,4,0,1.0,19
238,56,2,8,0,0.0,0
238,56,2,8,1,0.33201759454893753,6
238,56,2,8,0,0.6653349342809382,13
238,56,2,8,0,1.0,19
238,59,2,7,0,0.0,0
238,59,2,7,1,0.33294644305535714,6
238,59,2,7,0,0.6671910699673409,13
238,59,2,7,0,1.0,19
238,60,0,14,1,0.5,10
238,62,2,1,0,1.0,19
238,62,2,1,0,0.0,0
238,62,2,1,1,0.19495776441349374,3
238,63,0,9,1,0.0,0
238,63,0,9,0,0.4983940400564269,9
238,63,0,9,0,1.0,19
238,64,1,12,1,0.5,10
238,65,2,6,0,0.0,0
238,65,2,6,1,0.33142649580117345,6
238,65,2,6,0,0.6657276378836524,13
238,65,2,6,0,1.0,19
238,66,0,5,1,0.0,0
238,66,0,5,0,1.0,19
238,67,1,11,1,0.5,10
238,69,0,2,0,0.0,0
238,69,0,2,0,0.33333368485308534,6
238,69,0,2,1,0.6667776629279326,13
238,69,0,2,0,1.0,19
238,72,0,3,0,0.0,0
238,72,0,3,1,0.5000149606118295,10
238,72,0,3,0,1.0,19
239,55,1,6,0,0.0,0
239,55,1,6,1,1.0,19
239,56,2,7,0,0.0,0
239,56,2,7,1,0.3354091927735513,6
239,56,2,7,0,0.667165293972219,13
239,56,2,7,0,1.0,19
239,57,0,11,0,0.0,0
239,57,0,11,1,0.3340716824726779,6
239,57,0,11,0,0.6681400179210233,13
239,57,0,11,0,1.0,19
239,59,2,9,0,0.0,0
239,59,2,9,1,0.33289114301976586,6
239,59,2,9,0,0.6671103024370577,13
239,59,2,9,0,1.0,19
239,60,0,5,1,0.0,0
239,60,0,5,0,1.0,19
239,61,1,17,1,0.5,10
239,62,2,15,1,0.5,10
239,64,1,1,1,0.0,0
239,64,1,1,0,1.0,19
239,65,2,8,0,0.0,0
239,65,2,8,1,0.33397439204721724,6
239,65,2,8,0,0.6678356435240932,13
239,65,2,8,0,1.0,19
239,66,0,18,1,0.5,10
239,67,1,12,1,0.5,10
239,69,0,3,0,0.0,0
239,69,0,3,1,0.24990266433084066,4
239,69,0,3,0,0.5008052530698326,10
239,69,0,3,0,0.7501533843271948,15
239,69,0,3,0,1.0,19
239,71,2,16,1,0.5,10
239,72,0,2,1,0.0,0
239,72,0,2,0,1.0,19
240,55,1,4,0,0.0,0
240,55,1,4,1,0.4997003563185611,9
240,55,1,4,0,1.0,19
240,56,2,6,1,0.0,0
240,56,2,6,0,0.49899886763114826,9
240,56,2,6,0,1.0,19
240,57,0,9,0,0.0,0
240,57,0,9,1,0.3333365514568322,6
240,57,0,9,0,0.6666698552354549,13
240,57,0,9,0,1.0,19
240,59,2,5,0,0.0,0
240,59,2,5,1,0.33377936309505546,6
240,59,2,5,0,0.6662557208980471,13
240,59,2,5,0,1.0,19
240,60,0,17,1,0.5,10
240,61,1,13,1,0.5,10
240,65,2,7,1,0.0,0
240,65,2,7,0,0.5000097752983579,10
240,65,2,7,0,1.0,19
240,66,0,14,1,0.5,10
240,67,1,1,0,1.0,19
240,67,1,1,1,0.0,0
240,68,2,11,1,0.5,10
240,69,0,2,0,0.0,0
240,69,0,2,1,0.49967360136882505,9
240,69,0,2,0,1.0,19
240,70,1,10,1,0.5,10
240,72,0,3,1,0.0,0
240,72,0,3,0,0.5003489773974027,10
240,72,0,3,0,1.0,19
241,55,1,4,0,0.0,0
241,55,1,4,1,0.5007431978297282,10
241,55,1,4,0,1.0,19
241,56,2,17,1,0.5,10
241,57,0,8,0,0.0,0
241,57,0,8,1,0.4984128003537373,9
241,57,0,8,0,1.0,19
241,59,2,6,1,0.0,0
241,59,2,6,0,0.3333734869666508,6
241,59,2,6,0,0.666707450676093,13
241,59,2,6,0,1.0,19
241,60,0,15,1,0.5,10
241,62,2,1,0,1.0,19
241,62,2,1,1,0.058169650371511825,1
241,62,2,1,1,0.0,0
