Frame,gid,model,side,n_roi,used_measurement,track_exists,x_gt,y_gt,x_meas,y_meas,meas_error_y,meas_abs_error_y,meas_ok,x_hat,y_hat,kf_error_y,kf_abs_error_y,kf_ok,y_error,abs_y_error,ok
125,68,2,top,0,0,0,-5.2499999999353655,186.39518124238788,,,,,0,,,,,0,,,0
125,69,0,top,1,0,0,-1.7500000003305805,196.33705019833803,,,,,0,,,,,0,,,0
125,70,1,top,0,0,0,-8.74999999690542,195.20384579352555,,,,,0,,,,,0,,,0
125,71,2,top,1,0,0,-5.250000000298335,201.98774104274744,,,,,0,,,,,0,,,0
125,72,0,top,0,0,0,-1.7500000001934735,211.0679614362472,,,,,0,,,,,0,,,0
126,55,1,bottom,1,0,1,1.749998850261619,18.130973662811932,,,,,0,1.5607157504984297,17.906498597782342,-0.22447506502959058,0.22447506502959058,1,-0.22447506502959058,0.22447506502959058,1
126,56,2,bottom,1,0,1,5.2499990557890035,41.41256866773669,,,,,0,5.238656809395113,41.37417882797177,-0.038389839764924716,0.038389839764924716,1,-0.038389839764924716,0.038389839764924716,1
126,57,0,bottom,1,0,1,8.749998653755409,58.048756334867605,,,,,0,8.92274393668905,59.00170586955628,0.9529495346886776,0.9529495346886776,1,0.9529495346886776,0.9529495346886776,1
126,58,1,bottom,1,0,1,8.749998851812792,41.620967714976445,,,,,0,8.847351945223366,38.66942105915777,-2.9515466558186745,2.9515466558186745,1,-2.9515466558186745,2.9515466558186745,1
126,59,2,bottom,2,1,1,5.2499990535728855,25.80522690278018,5.302777777076435,25.795010147862598,-0.010216754917582449,0.010216754917582449,1,5.525881815708855,25.636344069975543,-0.16888283280463767,0.16888283280463767,1,-0.16888283280463767,0.16888283280463767,1
126,60,0,bottom,8,1,1,1.7499986527656841,0.05741760202543578,2.166666666529977,0.0,-0.05741760202543578,0.05741760202543578,1,2.2194374083558985,0.0,-0.05741760202543578,0.05741760202543578,1,-0.05741760202543578,0.05741760202543578,1
126,61,1,top,1,0,0,-1.7499999990760469,178.85467898059076,,,,,0,,,,,0,,,0
126,62,2,top,1,0,0,-8.75000000144348,161.2840591542442,,,,,0,,,,,0,,,0
126,63,0,bottom,1,0,1,8.749998652097803,24.56920502108588,,,,,0,8.408419887490336,24.897924303003286,0.3287192819174045,0.3287192819174045,1,0.3287192819174045,0.3287192819174045,1
126,64,1,top,1,0,0,-5.250000000486341,169.97281249754744,,,,,0,,,,,0,,,0
126,65,2,bottom,3,1,1,5.249999056067698,8.872407532717629,5.277777778240558,8.257572282456874,-0.6148352502607555,0.6148352502607555,1,5.485257214933931,8.350076220652488,-0.5223313120651412,0.5223313120651412,1,-0.5223313120651412,0.5223313120651412,1
126,67,1,top,0,0,0,-8.75000000237209,176.6719092014004,,,,,0,,,,,0,,,0
126,68,2,top,0,0,0,-5.249999998243765,185.32056575510356,,,,,0,,,,,0,,,0
126,69,0,top,0,0,0,-1.7500000015618895,195.51325104307958,,,,,0,,,,,0,,,0
126,70,1,top,1,0,0,-8.750000001244864,193.98541629793286,,,,,0,,,,,0,,,0
126,71,2,top,0,0,0,-5.249999999649358,200.96499781962638,,,,,0,,,,,0,,,0
126,72,0,top,0,0,0,-1.7500000001335048,210.22932316962485,,,,,0,,,,,0,,,0
127,55,1,bottom,1,0,1,1.7499988502819706,18.95158752617045,,,,,0,1.5612191117307006,18.718237218575705,-0.23335030759474407,0.23335030759474407,1,-0.23335030759474407,0.23335030759474407,1
127,56,2,bottom,1,0,1,5.249999055638903,42.52012787239573,,,,,0,5.229740065045216,42.49070143086822,-0.02942644152751228,0.02942644152751228,1,-0.02942644152751228,0.02942644152751228,1
127,57,0,bottom,0,0,1,8.749998653673392,59.4257552376607,,,,,0,8.935170495778364,60.4206210427387,0.9948658050779997,0.9948658050779997,1,0.9948658050779997,0.9948658050779997,1
127,58,1,bottom,1,0,1,8.749998848122578,42.99413666124481,,,,,0,8.881898113204326,39.90406904575701,-3.090067615487797,3.090067615487797,1,-3.090067615487797,3.090067615487797,1
127,59,2,bottom,1,0,1,5.249999055620707,26.904283142977633,,,,,0,5.5308192821816835,26.727530847517283,-0.17675229546034998,0.17675229546034998,1,-0.17675229546034998,0.17675229546034998,1
127,60,0,bottom,5,1,1,1.7499986537883447,0.8806903072982895,1.8055555552110907,0.0,-0.8806903072982895,0.8806903072982895,1,1.9777630269149749,0.0,-0.8806903072982895,0.8806903072982895,1,-0.8806903072982895,0.8806903072982895,1
127,61,1,top,1,0,0,-1.7499999988243704,178.02789671714416,,,,,0,,,,,0,,,0
127,62,2,top,1,0,0,-8.750000001822059,160.10350192446293,,,,,0,,,,,0,,,0
127,63,0,bottom,1,0,1,8.74999865287661,25.931021426817118,,,,,0,8.390061210780905,26.271369645336396,0.3403482185192779,0.3403482185192779,1,0.3403482185192779,0.3403482185192779,1
127,64,1,top,1,0,0,-5.250000000057595,168.86326968863509,,,,,0,,,,,0,,,0
127,65,2,bottom,5,1,1,5.249999055280161,9.966020200565934,4.7222222228644695,9.21686591406672,-0.7491542864992145,0.7491542864992145,1,5.329085842304322,9.2871167197328,-0.6789034808331333,0.6789034808331333,1,-0.6789034808331333,0.6789034808331333,1
127,67,1,top,0,0,0,-8.750000001037632,175.50397859592766,,,,,0,,,,,0,,,0
127,68,2,top,0,0,0,-5.250000000843689,184.24514161837845,,,,,0,,,,,0,,,0
127,69,0,top,1,0,0,-1.7499999992478097,194.68810154528182,,,,,0,,,,,0,,,0
127,70,1,top,1,0,0,-8.750000001587102,192.7818106512341,,,,,0,,,,,0,,,0
127,71,2,top,1,0,0,-5.250000001874181,199.9449478430259,,,,,0,,,,,0,,,0
127,72,0,top,0,0,0,-1.7500000021295241,209.38896060892077,,,,,0,,,,,0,,,0
128,55,1,bottom,1,0,1,1.7499988499924066,19.775791013759566,,,,,0,1.5617224729629715,19.52997583936907,-0.24581517439049705,0.24581517439049705,1,-0.24581517439049705,0.24581517439049705,1
128,56,2,bottom,2,1,1,5.249999054824011,43.626100156169024,5.224999999783311,43.888337854937674,0.2622376987686508,0.2622376987686508,1,5.222105832491247,43.6935442379406,0.06744408177157624,0.06744408177157624,1,0.06744408177157624,0.06744408177157624,1
128,57,0,bottom,1,0,1,8.749998651997775,60.80919333924132,,,,,0,8.947597054867677,61.83953621592112,1.0303428766798035,1.0303428766798035,1,1.0303428766798035,1.0303428766798035,1
128,58,1,bottom,1,0,1,8.749998852791995,44.36996063414328,,,,,0,8.916444281185285,41.138717032356254,-3.2312436017870283,3.2312436017870283,1,-3.2312436017870283,3.2312436017870283,1
128,59,2,bottom,2,1,1,5.249999055078278,28.00706634446067,5.483333332332844,27.600970615863687,-0.4060957285969842,0.4060957285969842,1,5.5230905886954,27.766107195548603,-0.2409591489120686,0.2409591489120686,1,-0.2409591489120686,0.2409591489120686,1
128,60,0,bottom,1,0,1,1.7499986527129396,1.7034747307428226,,,,,0,1.8739280974128738,0.0,-1.7034747307428226,1.7034747307428226,1,-1.7034747307428226,1.7034747307428226,1
128,61,1,top,1,0,0,-1.7499999987321022,177.20718749297748,,,,,0,,,,,0,,,0
128,62,2,top,1,0,0,-8.750000001578275,158.92517242944294,,,,,0,,,,,0,,,0
128,63,0,bottom,2,1,1,8.74999865127575,27.29089996668893,8.99999999811298,27.740021133690355,0.4491211670014259,0.4491211670014259,1,8.59120062189425,27.678075613720946,0.38717564703201646,0.38717564703201646,1,0.38717564703201646,0.38717564703201646,1
128,64,1,top,1,0,0,-5.2499999986228785,167.76410274000304,,,,,0,,,,,0,,,0
128,65,2,bottom,2,1,1,5.2499990532026795,11.058290095419364,4.5749999999073525,10.90093035363985,-0.15735974177951384,0.15735974177951384,1,5.16455420730807,10.448598551055287,-0.6096915443640771,0.6096915443640771,1,-0.6096915443640771,0.6096915443640771,1
128,67,1,top,0,0,0,-8.750000002512378,174.32976139622875,,,,,0,,,,,0,,,0
128,68,2,top,0,0,0,-5.250000002072553,183.15919651479513,,,,,0,,,,,0,,,0
128,69,0,top,1,0,0,-1.7499999989141053,193.86587400552318,,,,,0,,,,,0,,,0
128,70,1,top,0,0,0,-8.750000001924187,191.57371127359153,,,,,0,,,,,0,,,0
128,71,2,top,0,0,0,-5.249999999086943,198.91369015137195,,,,,0,,,,,0,,,0
128,72,0,top,0,0,0,-1.7500000005330691,208.54800294428577,,,,,0,,,,,0,,,0
129,55,1,bottom,2,1,1,1.7499988501868269,20.6019476315966,2.052777777686413,20.48965498118567,-0.11229265041093228,0.11229265041093228,1,1.8032180077744755,20.41439281399404,-0.18755481760256032,0.18755481760256032,1,-0.18755481760256032,0.18755481760256032,1
129,56,2,bottom,2,1,1,5.249999055080025,44.73651275688937,5.341666666445088,44.89377674255892,0.1572639856695517,0.1572639856695517,1,5.247701150314824,44.83804452048509,0.10153176359572313,0.10153176359572313,1,0.10153176359572313,0.10153176359572313,1
129,57,0,bottom,0,0,1,8.749998653813746,62.188618394344125,,,,,0,8.96002361395699,63.25845138910354,1.069832994759416,1.069832994759416,1,1.069832994759416,1.069832994759416,1
129,58,1,bottom,2,1,1,8.749998852888828,45.74569305871315,8.830555555459272,45.371602946605535,-0.37409011210761633,0.37409011210761633,1,8.843331500373315,45.053544604676375,-0.6921484540367757,0.6921484540367757,1,-0.6921484540367757,0.6921484540367757,1
129,59,2,bottom,1,0,1,5.2499990546103295,29.108888240128802,,,,,0,5.526860221577751,28.852443234824758,-0.25644500530404457,0.25644500530404457,1,-0.25644500530404457,0.25644500530404457,1
129,60,0,bottom,3,1,1,1.7499986538305492,2.533827514944428,1.5833333339186977,2.236067977742023,-0.2977595372024049,0.2977595372024049,1,1.6384178951767134,1.5765427422342386,-0.9572847727101894,0.9572847727101894,1,-0.9572847727101894,0.9572847727101894,1
129,61,1,top,1,0,0,-1.7499999983944046,176.37998561120662,,,,,0,,,,,0,,,0
129,62,2,top,1,0,0,-8.749999996508365,157.7476439968187,,,,,0,,,,,0,,,0
129,63,0,bottom,2,1,1,8.749998652673693,28.663916319873227,8.67499999853517,29.185152418645288,0.5212360987720608,0.5212360987720608,1,8.616815147722217,29.09298712959301,0.4290708097197822,0.4290708097197822,1,0.4290708097197822,0.4290708097197822,1
129,64,1,top,1,0,0,-5.249999997479436,166.6630437762932,,,,,0,,,,,0,,,0
129,65,2,bottom,2,1,1,5.249999054787116,12.153367611090665,6.094444445120306,12.092802659063612,-0.06056495202705392,0.06056495202705392,1,5.467823960539255,11.626080502134693,-0.5272871089559725,0.5272871089559725,1,-0.5272871089559725,0.5272871089559725,1
129,67,1,top,1,0,0,-8.750000001650571,173.15727601951056,,,,,0,,,,,0,,,0
129,68,2,top,0,0,0,-5.249999999392181,182.0774169932317,,,,,0,,,,,0,,,0
129,69,0,top,0,0,0,-1.7499999994263604,193.0404726708871,,,,,0,,,,,0,,,0
129,70,1,top,1,0,0,-8.749999999645405,190.3674352987528,,,,,0,,,,,0,,,0
129,71,2,top,0,0,0,-5.249999997348456,197.870339917862,,,,,0,,,,,0,,,0
129,72,0,top,0,0,0,-1.7500000003504663,207.70977657846703,,,,,0,,,,,0,,,0
130,55,1,bottom,2,1,1,1.7499988504115376,21.432285161124746,1.6472222221954311,21.581835364820257,0.14955020369551164,0.14955020369551164,1,1.7584850266697236,21.359125393388265,-0.07315976773648103,0.07315976773648103,1,-0.07315976773648103,0.07315976773648103,1
130,56,2,bottom,2,1,1,5.2499990551107185,45.842713927672285,5.458333333106865,45.89868033121128,0.055966403538995735,0.055966403538995735,1,5.294243092890238,45.94812650395501,0.10541257628272405,0.10541257628272405,1,0.10541257628272405,0.10541257628272405,1
130,57,0,bottom,1,0,1,8.749998653102223,63.57309505651907,,,,,0,8.972450173046303,64.67736656228595,1.1042715057668815,1.1042715057668815,1,1.1042715057668815,1.1042715057668815,1
130,58,1,bottom,1,0,1,8.749998850702058,47.11246666410732,,,,,0,8.8729900250914,46.40987092681872,-0.702595737288604,0.702595737288604,1,-0.702595737288604,0.702595737288604,1
130,59,2,bottom,2,1,1,5.249999054599698,30.215489955452544,5.430555555261103,30.22711752276306,0.01162756731051573,0.01162756731051573,1,5.504704207716585,30.01347732981844,-0.20201262563410438,0.20201262563410438,1,-0.20201262563410438,0.20201262563410438,1
130,60,0,bottom,3,1,1,1.749998653865226,3.357893676743659,1.0833333333268067,3.789459064307108,0.43156538756344887,0.43156538756344887,1,1.2690080182045105,3.0022415550262656,-0.3556521217173936,0.3556521217173936,1,-0.3556521217173936,0.3556521217173936,1
130,61,1,top,1,0,0,-1.7500000006519363,175.5547522055434,,,,,0,,,,,0,,,0
130,62,2,top,1,0,0,-8.750000001848635,156.56755219424298,,,,,0,,,,,0,,,0
130,63,0,bottom,1,0,1,8.749998651939741,30.027537075405743,,,,,0,8.620257014609656,30.472776968744085,0.4452398933383428,0.4452398933383428,1,0.4452398933383428,0.4452398933383428,1
130,64,1,top,1,0,0,-5.250000000699444,165.55987913898818,,,,,0,,,,,0,,,0
130,65,2,bottom,3,1,1,5.249999052926164,13.242158503744012,5.683333334077599,12.88565093404711,-0.3565075696969018,0.3565075696969018,1,5.589488230086666,12.707733498970018,-0.5344250047739934,0.5344250047739934,1,-0.5344250047739934,0.5344250047739934,1
130,67,1,top,0,0,0,-8.74999999850795,171.9819906248569,,,,,0,,,,,0,,,0
130,68,2,top,0,0,0,-5.250000000590343,181.00549467863,,,,,0,,,,,0,,,0
130,69,0,top,0,0,0,-1.7500000001259939,192.21056241229996,,,,,0,,,,,0,,,0
130,70,1,top,0,0,0,-8.750000000924011,189.15693271935683,,,,,0,,,,,0,,,0
130,71,2,top,0,0,0,-5.249999998184219,196.83913571093845,,,,,0,,,,,0,,,0
130,72,0,top,0,0,0,-1.7499999983992718,206.86624023353204,,,,,0,,,,,0,,,0
131,55,1,bottom,2,1,1,1.749998850269498,22.26124939306357,2.0444444443011762,21.80726292566151,-0.45398646740205706,0.45398646740205706,1,1.853520225183007,22.073290785184764,-0.18795860787880514,0.18795860787880514,1,-0.18795860787880514,0.18795860787880514,1
131,56,2,bottom,1,0,1,5.24999905467268,46.949481580437194,,,,,0,5.292941369722917,47.07262547016495,0.12314388972775703,0.12314388972775703,1,0.12314388972775703,0.12314388972775703,1
131,57,0,bottom,1,0,1,8.74999865350106,64.95990536082678,,,,,0,8.984876732135616,66.09628173546837,1.1363763746415856,1.1363763746415856,1,1.1363763746415856,1.1363763746415856,1
131,58,1,bottom,1,0,1,8.749998849317167,48.48960288621678,,,,,0,8.902648549809486,47.76619724896106,-0.7234056372557163,0.7234056372557163,1,-0.7234056372557163,0.7234056372557163,1
131,59,2,bottom,2,1,1,5.249999055217101,31.318833925525468,5.280555555504957,31.553437349136345,0.23460342361087783,0.23460342361087783,1,5.452662581277753,31.212483728679956,-0.10635019684551139,0.10635019684551139,1,-0.10635019684551139,0.10635019684551139,1
131,60,0,bottom,3,1,1,1.7499986535518608,4.179472656401082,2.3999999994821577,4.149728535311788,-0.02974412108929325,0.02974412108929325,1,1.6945963277534914,3.916251072324606,-0.2632215840764758,0.2632215840764758,1,-0.2632215840764758,0.2632215840764758,1
131,61,1,top,1,0,0,-1.7499999997724058,174.72291170835888,,,,,0,,,,,0,,,0
131,62,2,top,1,0,0,-8.749999998290356,155.38979488443627,,,,,0,,,,,0,,,0
131,63,0,bottom,1,0,1,8.749998651452994,31.38810226948254,,,,,0,8.623698881497095,31.852566807895162,0.4644645384126207,0.4644645384126207,1,0.4644645384126207,0.4644645384126207,1
131,64,1,top,1,0,0,-5.250000001139269,164.45811065360317,,,,,0,,,,,0,,,0
131,65,2,bottom,3,1,1,5.2499990536632435,14.34552535959113,5.477777776540063,14.098051699336898,-0.2474736602542329,0.2474736602542329,1,5.629513686285562,13.825086783181916,-0.5204385764092141,0.5204385764092141,1,-0.5204385764092141,0.5204385764092141,1
131,67,1,top,0,0,0,-8.750000001276616,170.80911623236742,,,,,0,,,,,0,,,0
131,68,2,top,0,0,0,-5.250000000807381,179.92388309173012,,,,,0,,,,,0,,,0
131,69,0,top,1,0,0,-1.7499999996092945,191.3884875268459,,,,,0,,,,,0,,,0
131,70,1,top,1,0,0,-8.749999999981904,187.9523886228845,,,,,0,,,,,0,,,0
131,71,2,top,0,0,0,-5.2499999988048245,195.8072219477351,,,,,0,,,,,0,,,0
131,72,0,top,0,0,0,-1.7499999983990249,206.02326839840904,,,,,0,,,,,0,,,0
132,55,1,bottom,1,0,1,1.7499988502529653,23.081901399895997,,,,,0,1.873773593941879,22.891654849065315,-0.19024655083068254,0.19024655083068254,1,-0.19024655083068254,0.19024655083068254,1
132,56,2,bottom,1,0,1,5.249999055798829,48.058612445714616,,,,,0,5.291639646555596,48.19712443637489,0.13851199066027675,0.13851199066027675,1,0.13851199066027675,0.13851199066027675,1
132,57,0,bottom,0,0,1,8.749998653685775,66.3400160998892,,,,,0,8.997303291224929,67.51519690865078,1.1751808087615814,1.1751808087615814,1,1.1751808087615814,1.1751808087615814,1
132,58,1,bottom,1,0,1,8.749998849867394,49.871883238715355,,,,,0,8.932307074527571,49.12252357110341,-0.749359667611948,0.749359667611948,1,-0.749359667611948,0.749359667611948,1
132,59,2,bottom,3,1,1,5.249999054856069,32.42048797521048,5.7500000000828475,32.14357211630243,-0.2769158589080476,0.2769158589080476,1,5.515856568489414,32.2771003732568,-0.14338760195367684,0.14338760195367684,1,-0.14338760195367684,0.14338760195367684,1
132,60,0,bottom,1,0,1,1.7499986537509242,5.002417301412438,,,,,0,1.6340332673946423,4.669352172183515,-0.3330651292289222,0.3330651292289222,1,-0.3330651292289222,0.3330651292289222,1
132,61,1,top,1,0,0,-1.7499999998744395,173.89434416311803,,,,,0,,,,,0,,,0
132,62,2,top,1,0,0,-8.750000000486448,154.20781860284822,,,,,0,,,,,0,,,0
132,63,0,bottom,1,0,1,8.749998655411453,32.75063202171023,,,,,0,8.627140748384534,33.23235664704624,0.4817246253360068,0.4817246253360068,1,0.4817246253360068,0.4817246253360068,1
132,64,1,top,1,0,0,-5.249999998508479,163.35521298337878,,,,,0,,,,,0,,,0
132,65,2,bottom,2,1,1,5.249999054803706,15.437852473313013,5.261111110005396,15.145223194261238,-0.29262927905177527,0.29262927905177527,1,5.6054019563479365,14.929260330201908,-0.5085921431111053,0.5085921431111053,1,-0.5085921431111053,0.5085921431111053,1
132,67,1,top,0,0,0,-8.749999996987395,169.63361720459835,,,,,0,,,,,0,,,0
132,68,2,top,0,0,0,-5.250000000293114,178.85003051315246,,,,,0,,,,,0,,,0
132,69,0,top,0,0,0,-1.7500000014750947,190.55707431334955,,,,,0,,,,,0,,,0
132,70,1,top,0,0,0,-8.749999997856824,186.75339869428487,,,,,0,,,,,0,,,0
132,71,2,top,0,0,0,-5.249999999691343,194.76323850256185,,,,,0,,,,,0,,,0
132,72,0,top,0,0,0,-1.7500000000528106,205.1886584325023,,,,,0,,,,,0,,,0
133,55,1,bottom,1,0,1,1.7499988502946369,23.90214904691837,,,,,0,1.8940269627007509,23.710018912945866,-0.19213013397250478,0.19213013397250478,1,-0.19213013397250478,0.19213013397250478,1
133,56,2,bottom,1,0,1,5.249999055088055,49.16125831177958,,,,,0,5.290337923388274,49.321623402584834,0.16036509080525718,0.16036509080525718,1,0.16036509080525718,0.16036509080525718,1
133,57,0,bottom,1,0,1,8.749998654026294,67.71706077926264,,,,,0,9.009729850314242,68.93411208183319,1.2170513025705532,1.2170513025705532,1,1.2170513025705532,1.2170513025705532,1
133,58,1,bottom,1,0,1,8.749998850538432,51.25233062967684,,,,,0,8.961965599245657,50.47884989324575,-0.7734807364310896,0.7734807364310896,1,-0.7734807364310896,0.7734807364310896,1
133,59,2,bottom,2,1,1,5.249999055594974,33.52658233881682,5.405555555358303,33.60533650806368,0.07875416924685652,0.07875416924685652,1,5.494769260997089,33.42435515029089,-0.10222718852593005,0.10222718852593005,1,-0.10222718852593005,0.10222718852593005,1
133,60,0,bottom,3,1,1,1.749998652956352,5.825438229559393,2.2222222227490396,5.901882938943446,0.07644470938405323,0.07644470938405323,1,1.9047115110623656,5.667241579757701,-0.1581966498016918,0.1581966498016918,1,-0.1581966498016918,0.1581966498016918,1
133,61,1,top,1,0,0,-1.7500000011915677,173.0665091044185,,,,,0,,,,,0,,,0
133,62,2,top,0,0,0,-8.749999999703785,153.03331144328405,,,,,0,,,,,0,,,0
133,63,0,bottom,1,0,1,8.749998652688095,34.12514373498541,,,,,0,8.630582615271972,34.61214648619732,0.48700275121191083,0.48700275121191083,1,0.48700275121191083,0.48700275121191083,1
133,64,1,top,1,0,0,-5.249999998630161,162.2561300500405,,,,,0,,,,,0,,,0
133,65,2,bottom,3,1,1,5.2499990555635065,16.534978487470173,4.799999998964315,16.62374101771576,0.08876253024558522,0.08876253024558522,1,5.475452736830623,16.123018281383352,-0.41196020608682105,0.41196020608682105,1,-0.41196020608682105,0.41196020608682105,1
133,67,1,top,0,0,0,-8.75000000291787,168.46390140346287,,,,,0,,,,,0,,,0
133,68,2,top,0,0,0,-5.249999998236335,177.77429347089276,,,,,0,,,,,0,,,0
133,69,0,top,1,0,0,-1.750000000705789,189.7322756643904,,,,,0,,,,,0,,,0
133,70,1,top,0,0,0,-8.7500000024676,185.54455171520033,,,,,0,,,,,0,,,0
133,71,2,top,0,0,0,-5.249999999563024,193.72874598999428,,,,,0,,,,,0,,,0
133,72,0,top,0,0,0,-1.7499999997518627,204.34699894378457,,,,,0,,,,,0,,,0
134,55,1,bottom,1,0,1,1.7499988503170922,24.727546539894607,,,,,0,1.9142803314596228,24.528382976826418,-0.19916356306818983,0.19916356306818983,1,-0.19916356306818983,0.19916356306818983,1
134,56,2,bottom,1,0,1,5.249999055274881,50.26774749888239,,,,,0,5.289036200220953,50.446122368794775,0.17837486991238194,0.17837486991238194,1,0.17837486991238194,0.17837486991238194,1
134,57,0,bottom,0,0,1,8.749998653362267,69.10515281497425,,,,,0,9.022156409403555,70.3530272550156,1.2478744400413575,1.2478744400413575,1,1.2478744400413575,1.2478744400413575,1
134,58,1,bottom,1,0,1,8.749998850250508,52.622981872506614,,,,,0,8.991624123963742,51.835176215388095,-0.7878056571185184,0.7878056571185184,1,-0.7878056571185184,0.7878056571185184,1
134,59,2,bottom,2,1,1,5.249999055078979,34.62182769595747,5.9944444439792175,34.79783578388044,0.17600808792296618,0.17600808792296618,1,5.595895463778782,34.5823090351874,-0.039518660770070824,0.039518660770070824,1,-0.039518660770070824,0.039518660770070824,1
134,60,0,bottom,1,0,1,1.7499986530505236,6.653029173792347,,,,,0,1.9018547101037142,6.462987776745017,-0.19004139704733003,0.19004139704733003,1,-0.19004139704733003,0.19004139704733003,1
134,61,1,top,1,0,0,-1.749999998308261,172.23701841571904,,,,,0,,,,,0,,,0
134,62,2,top,1,0,0,-8.749999998169061,151.85910184777768,,,,,0,,,,,0,,,0
134,63,0,bottom,1,0,1,8.74999865008072,35.494929042147476,,,,,0,8.634024482159411,35.9919363253484,0.49700728320092225,0.49700728320092225,1,0.49700728320092225,0.49700728320092225,1
134,64,1,top,1,0,0,-5.25000000041345,161.1482809399993,,,,,0,,,,,0,,,0
134,65,2,bottom,2,1,1,5.249999054366158,17.631749729187092,5.627777776659112,17.305445890715436,-0.3263038384716559,0.3263038384716559,1,5.549528677639231,17.20959902549008,-0.4221507036970138,0.4221507036970138,1,-0.4221507036970138,0.4221507036970138,1
134,67,1,top,0,0,0,-8.750000003482853,167.29502476622258,,,,,0,,,,,0,,,0
134,68,2,top,0,0,0,-5.249999997810788,176.69429165948685,,,,,0,,,,,0,,,0
134,69,0,top,0,0,0,-1.7499999996832234,188.9094302281783,,,,,0,,,,,0,,,0
134,70,1,top,1,0,0,-8.75000000037432,184.3512991088564,,,,,0,,,,,0,,,0
134,71,2,top,1,0,0,-5.249999998590094,192.68807369894057,,,,,0,,,,,0,,,0
134,72,0,top,0,0,0,-1.7499999994455393,203.51385371318764,,,,,0,,,,,0,,,0
135,55,1,bottom,1,0,1,1.7499988499397099,25.560367429453834,,,,,0,1.9345337002184948,25.34674704070697,-0.21362038874686462,0.21362038874686462,1,-0.21362038874686462,0.21362038874686462,1
135,56,2,bottom,1,0,1,5.249999055052573,51.375674817165276,,,,,0,5.287734477053632,51.57062133500472,0.1949465178394405,0.1949465178394405,1,0.1949465178394405,0.1949465178394405,1
135,57,0,bottom,1,0,1,8.749998652663283,70.49348899743951,,,,,0,9.034582968492868,71.77194242819802,1.2784534307585034,1.2784534307585034,1,1.2784534307585034,1.2784534307585034,1
135,58,1,bottom,1,0,1,8.749998850483664,54.00977501341831,,,,,0,9.021282648681828,53.19150253753044,-0.8182724758878734,0.8182724758878734,1,-0.8182724758878734,0.8182724758878734,1
135,59,2,bottom,2,1,1,5.249999055734896,35.723954775502456,5.308333333301353,35.68421071323457,-0.03974406226788574,0.03974406226788574,1,5.54746064019077,35.68953092809789,-0.034423847404568164,0.034423847404568164,1,-0.034423847404568164,0.034423847404568164,1
135,60,0,bottom,1,0,1,1.749998653311267,7.4844958501798855,,,,,0,1.8989979091450628,7.258733973732332,-0.22576187644755308,0.22576187644755308,1,-0.22576187644755308,0.22576187644755308,1
135,61,1,top,1,0,0,-1.750000000340777,171.415584442972,,,,,0,,,,,0,,,0
135,62,2,top,1,0,0,-8.750000001894602,150.6786056749902,,,,,0,,,,,0,,,0
135,63,0,bottom,1,0,1,8.749998654774803,36.85408660616901,,,,,0,8.63746634904685,37.37172616449948,0.5176395583304654,0.5176395583304654,1,0.5176395583304654,0.5176395583304654,1
135,64,1,top,0,0,0,-5.250000002148211,160.0375555703522,,,,,0,,,,,0,,,0
135,65,2,bottom,2,1,1,5.2499990562271845,18.719712830525598,5.761111109721062,18.662830955967245,-0.056881874558353474,0.056881874558353474,1,5.637434517712165,18.355773213822452,-0.3639396167031457,0.3639396167031457,1,-0.3639396167031457,0.3639396167031457,1
135,67,1,top,0,0,0,-8.749999998045887,166.1286123461411,,,,,0,,,,,0,,,0
135,68,2,top,0,0,0,-5.250000000003883,175.60988003883313,,,,,0,,,,,0,,,0
135,69,0,top,1,0,0,-1.7499999989764599,188.0884081832701,,,,,0,,,,,0,,,0
135,70,1,top,0,0,0,-8.74999999912485,183.15613160327126,,,,,0,,,,,0,,,0
135,71,2,top,0,0,0,-5.249999999770341,191.64710386225534,,,,,0,,,,,0,,,0
135,72,0,top,0,0,0,-1.7499999998809599,202.6813342452549,,,,,0,,,,,0,,,0
136,55,1,bottom,1,0,1,1.7499988506734125,26.38161072208316,,,,,0,1.9547870689773668,26.16511110458752,-0.21649961749563928,0.21649961749563928,1,-0.21649961749563928,0.21649961749563928,1
136,56,2,bottom,1,0,1,5.249999054781268,52.473893736693974,,,,,0,5.28643275388631,52.69512030121466,0.22122656452068412,0.22122656452068412,1,0.22122656452068412,0.22122656452068412,1
136,57,0,bottom,0,0,1,8.749998653445704,71.8790938558682,,,,,0,9.047009527582182,73.19085760138043,1.3117637455122235,1.3117637455122235,1,1.3117637455122235,1.3117637455122235,1
136,58,1,bottom,0,0,1,8.749998849812433,55.38708099379243,,,,,0,9.050941173399913,54.547828859672784,-0.839252134119647,0.839252134119647,1,-0.839252134119647,0.839252134119647,1
136,59,2,bottom,1,0,1,5.249999054778541,36.82544097639495,,,,,0,5.551760645614626,36.797926089861576,-0.02751488653337475,0.02751488653337475,1,-0.02751488653337475,0.02751488653337475,1
136,60,0,bottom,1,0,1,1.749998652642565,8.315504756588602,,,,,0,1.8961411081864115,8.054480170719648,-0.26102458586895416,0.26102458586895416,1,-0.26102458586895416,0.26102458586895416,1
136,61,1,top,1,0,0,-1.7500000011504542,170.58928282966897,,,,,0,,,,,0,,,0
136,62,2,top,1,0,0,-8.749999999705409,149.50531159141963,,,,,0,,,,,0,,,0
