帧号,速度(m/s),距离(m),角度(deg),SNR(dB)
201,-2.721553459,188.0601793,0.534790795,12.66102332
201,4.526202598,16,-22.19610086,26.89815347
201,4.663360253,15.5,-18.79736882,27.84009916
201,4.73193908,17,-19.47122063,35.70847477
201,4.800517907,16,-18.79736882,26.03600565
201,4.869096735,17,-15.46600995,25.25016971
201,4.937675562,19,-12.83958841,16.34470285
201,5.143412044,26,-11.53695903,24.97516887
201,5.211990871,28.5,-10.88794813,17.90896294
201,5.349148525,34.5,-8.305109528,10.55372985
201,5.349148525,36,-8.305109528,7.238945545
201,8.092301615,57.5,-9.594068227,5.739748226
201,8.160880442,59,-7.662255661,5.545064437
201,8.160880442,81.5,-6.379370208,6.020833506
201,8.160880442,85.5,-5.739170477,4.334213517
202,-8.207859639,114.0364917,4.178740295,13.10579711
202,-8.207859639,116.0371319,4.178740295,22.73390027
202,-8.207859639,118.0377721,4.178740295,21.15218508
202,-8.207859639,120.0384123,4.084358683,8.508610473
202,-8.207859639,126.0403329,3.523047781,5.765571358
202,-8.207859639,128.0409731,3.523047781,3.736247863
202,-5.529505441,146.046735,2.058993642,5.870346914
202,-5.529505441,148.0473752,1.968681243,14.48371943
202,-5.529505441,150.0480154,1.968681243,11.44533502
202,-2.678354198,184.0588988,0.534790795,6.12040683
202,-2.678354198,186.0595391,0.534790795,10.37410047
202,4.800517907,16,-17.45760312,23.42263675
202,4.869096735,17,-14.14900451,31.07499667
202,4.869096735,18,-18.12620396,30.39274219
202,5.074833216,19,-12.83958841,7.761614325
202,5.280569698,26.5,-10.24034832,23.54320829
202,5.280569698,28,-10.88794813,9.54231666
202,5.280569698,35,-8.305109528,13.3890172
202,5.349148525,35.5,-7.662255661,13.59026078
202,5.349148525,37,-8.949018065,21.79834177
202,8.023722788,57,-8.949018065,4.59159332
202,8.160880442,71.5,-7.020370749,5.051430627
202,8.160880442,82,-6.379370208,8.587501045
203,-8.2510589,140.0448143,3.337671732,9.618211163
203,-8.2510589,142.0454545,3.430259692,5.874987891
203,-8.207859639,114.0364917,4.178740295,19.60640467
203,-8.207859639,116.0371319,4.178740295,24.45175122
203,-8.207859639,118.0377721,4.178740295,18.46026031
203,-8.207859639,120.0384123,3.709250956,9.594042925
203,-8.164660378,126.0403329,3.616042621,9.590024535
203,-8.164660378,128.0409731,3.616042621,7.276043903
203,-5.529505441,150.0480154,2.058993642,4.818233055
203,-5.48630618,148.0473752,1.968681243,8.212283325
203,-5.443106919,168.0537772,1.428872796,6.625057713
203,-5.443106919,170.0544174,1.339201468,7.719272281
203,-2.635154937,184.0588988,0.623993699,8.548135476
203,-2.635154937,186.0595391,0.713229483,12.38673888
203,-2.635154937,188.0601793,0.713229483,5.14430904
203,4.663360253,17,-21.51018827,24.33693353
203,4.937675562,17.5,-14.14900451,30.36872051
203,5.006254389,19.5,-12.83958841,12.71400289
203,5.074833216,19,-13.49339882,18.37564925
203,5.211990871,27,-10.88794813,30.64003118
203,5.280569698,28.5,-8.305109528,20.14008514
203,5.280569698,29.5,-10.88794813,18.15809247
203,5.280569698,35.5,-8.305109528,11.98396076
203,5.349148525,38,-8.305109528,14.65311844
203,8.22945927,83,-6.379370208,8.967504357
203,8.22945927,89,-5.739170477,5.823744565
204,-8.207859639,112.0358515,4.273378738,9.31386879
204,-8.207859639,114.0364917,4.178740295,18.90852627
204,-8.207859639,116.0371319,3.990226306,17.534358
204,-8.207859639,118.0377721,4.750701252,17.97888309
204,-8.207859639,120.0384123,4.654658672,14.76794101
204,-8.207859639,138.0441741,3.523047781,15.5777805
204,-8.207859639,140.0448143,3.523047781,18.1063762
204,-8.207859639,142.0454545,3.523047781,8.861948496
204,-5.529505441,146.046735,1.968681243,14.65383842
204,-5.529505441,148.0473752,2.058993642,17.62438907
204,-5.529505441,150.0480154,2.149418304,9.262987409
204,-2.764752721,184.0588988,0.623993699,9.71536087
204,-2.764752721,186.0595391,0.623993699,11.63123845
204,4.869096735,16.5,-15.46600995,23.01358319
204,4.937675562,17.5,-17.45760312,27.0307388
204,5.074833216,19.5,-14.14900451,11.69424406
204,5.074833216,20.5,-12.83958841,8.533667257
204,5.211990871,27.5,-10.24034832,35.90455538
204,5.211990871,29,-10.88794813,14.24078469
204,5.280569698,36.5,-7.662255661,13.57791829
204,5.280569698,38,-8.305109528,13.80122948
204,5.349148525,39.5,-5.739170477,4.350381424
204,8.160880442,61,-8.305109528,12.57456346
205,-8.2510589,112.0358515,4.368281773,16.40304032
205,-8.2510589,114.0364917,4.368281773,23.7427936
205,-8.2510589,116.0371319,4.368281773,20.41867963
205,-8.2510589,118.0377721,4.368281773,6.319887756
205,-5.48630618,146.046735,2.149418304,5.187143273
205,-5.48630618,148.0473752,2.149418304,5.293141667
205,-2.764752721,196.0627401,0.445616044,6.943729875
205,-2.764752721,198.0633803,0.445616044,4.23419217
205,4.800517907,18,-20.82749693,16.73784179
205,4.869096735,17.5,-17.45760312,14.32573783
205,5.006254389,18.5,-12.83958841,30.39716611
205,5.074833216,20.5,-12.18747414,6.640363322
205,5.143412044,20,-12.83958841,8.137062393
205,5.143412044,28,-10.24034832,35.32700091
205,5.211990871,30.5,-10.88794813,14.31880423
205,5.349148525,37,-7.662255661,9.774430897
205,5.349148525,38,-8.305109528,11.80054793
205,8.160880442,59,-8.305109528,6.982400032
205,8.160880442,63,-7.020370749,7.688772155
205,8.160880442,84.5,-6.379370208,7.047417712
206,-8.2510589,122.0390525,3.709250956,8.864084666
206,-8.2510589,124.0396927,3.709250956,13.04895345
206,-8.2510589,126.0403329,3.616042621,8.662919643
206,-8.207859639,116.0371319,3.802679657,14.69907763
